"LAU1"	"GovernmentRegion"	"Year"	"All Fuels Total"	"Coal - Industrial & Commercial"	"Coal - Domestic"	"Coal - Rail"	"Coal - Total"	"Manufactured Fuels - Industrial"	"Manufactured Fuels - Domestic"	"Manufactured Fuels - Total"	"Petroleum Products - Industrial & Commercial"	"Petroleum Products - Domestic"	"Petroleum Products - Road transport"	"Petroleum Products - Rail"	"Petroleum Products - Public Sector"	"Petroleum Products - Agriculture"	"Petroleum Products - Total"	"Gas - Industrial & Commercial"	"Gas - Domestic"	"Gas - Total"	"Electricity - Industrial & Commercial"	"Electricity - Domestic"	"Electricity - Total"	"Bioenergy & Wastes - Total"	"Consuming Sector - Industry & Commercial"	"Consuming Sector - Domestic"	"Consuming Sector - Transport"
"S12000028"	"South Ayrshire"	"2015"	"3015.015437"	"43.97580594"	"9.791480068"	"0"	"53.76728601"	"3.78603234"	"5.346193525"	"9.132225865"	"147.9235346"	"63.88679759"	"755.8041717"	"53.04300334"	"0.27213747599999999"	"102.5844163"	"1123.514061"	"646.5221155"	"655.019128"	"1301.541243"	"280.14939"	"217.3965667"	"497.5459566"	"29.51466442"	"1225.213432"	"951.4401659"	"808.847175"
"S12000029"	"South Lanarkshire"	"2015"	"6711.380445"	"13.77114002"	"23.06426683"	"0"	"36.83540685"	"10.67203584"	"12.76039792"	"23.43243377"	"270.0897313"	"119.0853287"	"2410.930929"	"12.75874972"	"0.89692791800000005"	"122.73109669999999"	"2936.492763"	"627.9875124"	"1801.376845"	"2429.364357"	"598.0912714"	"616.2535948"	"1214.344866"	"70.91061745"	"1644.239716"	"2572.540433"	"2423.689679"
"S12000030"	"Stirling"	"2015"	"3464.452803"	"3.407438577"	"8.115752631"	"0"	"11.52319121"	"0"	"4.429479872"	"4.429479872"	"71.98115626"	"63.37487155"	"954.8761732"	"24.24397264"	"1.234149339"	"63.342568849999999"	"1179.052892"	"733.9942782"	"484.3117918"	"1218.30607"	"253.614992"	"188.7076735"	"442.3226655"	"608.818504"	"1127.574583"	"748.9395693"	"979.1201458"
"S92000003"	"TOTAL SCOTLAND"	"2015"	"144369.7694"	"1048.599381"	"538.6591678"	"3.693501036"	"1590.95205"	"841.2328363"	"286.9691225"	"1128.201959"	"21482.25771"	"3178.012509"	"36800.61485"	"661.2699651"	"147.50349199999999"	"2848.066777"	"65117.7253"	"19563.13767"	"27315.36857"	"46878.50624"	"14023.64634"	"10621.07362"	"24644.71996"	"5009.663902"	"59954.4442"	"41940.08299"	"37465.57831"
"S12000039"	"West Dunbartonshire"	"2015"	"1697.178727"	"0.057451793"	"1.595971944"	"0"	"1.653423737"	"0.192328741"	"1.249120266"	"1.441449007"	"50.54646414"	"7.717676246"	"527.1305949"	"0.449687336"	"0.83410291400000003"	"7.7049773669999997"	"594.3835029"	"260.4499451"	"481.6063071"	"742.0562522"	"189.7473986"	"154.2927993"	"344.0401979"	"13.60390117"	"509.5326687"	"646.4618748"	"527.5802823"
"S12000040"	"West Lothian"	"2015"	"4234.329267"	"5.230605607"	"10.22663746"	"0"	"15.45724307"	"15.28056317"	"6.125238263"	"21.40580143"	"178.602106"	"28.08944163"	"1402.593618"	"24.24594087"	"0.41010924799999998"	"28.68172968"	"1662.622945"	"656.2428473"	"1012.11441"	"1668.357257"	"525.2804855"	"298.8389427"	"824.1194282"	"42.3665921"	"1409.728446"	"1355.39467"	"1426.839559"
"S12000033"	"Aberdeen City"	"2014"	"5076.3551147"	"19.511708381999998"	"4.5818767753999996"	"0"	"24.093585158"	"29.741316833999999"	"3.5908579125000002"	"33.332174747000003"	"383.29850303000001"	"21.280756671999999"	"1051.8339920000001"	"7.0283580627999998"	"17.425675162000001"	"10.959636821"	"1491.8269217"	"871.94647163000002"	"1330.6323034"	"2202.5787753"	"829.77421501000003"	"444.76134303999999"	"1274.5355582"	"49.988099540999997"	"2162.6575269"	"1804.8471378"	"1058.8623500000001"
"S12000034"	"Aberdeenshire"	"2014"	"6451.5207054"	"123.12182945000001"	"49.334010849000002"	"0"	"172.45584030000001"	"33.399750826999998"	"27.196274005999999"	"60.596024833000001"	"407.93507957999998"	"568.25841077999996"	"2101.8078620000001"	"21.600700275000001"	"1.1753176238"	"339.67527543"	"3440.4526457000002"	"324.07187771999997"	"1018.5953271"	"1342.6672051999999"	"712.73365703000002"	"611.52133404999995"	"1324.2549911000001"	"111.09399838"	"1942.1127877"	"2274.9053568"	"2123.4085623000001"
"S12000041"	"Angus"	"2014"	"2760.098614"	"44.027954012000002"	"13.028952336"	"1.76625043E-2"	"57.074568853000002"	"0"	"7.5669665530000003"	"7.5669665530000003"	"135.07609041000001"	"122.46390326"	"872.18414430999997"	"12.719955343000001"	"0.1425214981"	"80.183351509999994"	"1222.7699663000001"	"323.69901922000003"	"556.62263679"	"880.32165600999997"	"286.81314379000003"	"265.55297983000003"	"552.36612362000005"	"39.999332666000001"	"869.94208045"	"965.23543877"	"884.92176215999996"
"S12000035"	"Argyll and Bute"	"2014"	"2277.4755415"	"33.612446849000001"	"32.731938782"	"0"	"66.344385630999994"	"0.44625274129999998"	"17.122959497"	"17.569212237999999"	"223.17631657000001"	"128.63826037000001"	"658.40503040999999"	"5.9030292145000001"	"57.009627281"	"111.78653903"	"1184.9188028999999"	"121.54708879"	"313.02549594999999"	"434.57258474000002"	"240.35570870999999"	"288.50327644999999"	"528.85898514999997"	"45.211570909000002"	"787.93397996"	"780.02193104"	"664.30805963"
"S12000036"	"City of Edinburgh"	"2014"	"9814.1155017"	"2.7317619890999998"	"7.7387548182000003"	"0"	"10.470516806999999"	"0.65147594220000005"	"6.2933367944"	"6.9448127367000003"	"192.97124826000001"	"19.889453446000001"	"2682.1648771999999"	"35.580391306000003"	"2.2423798231999998"	"9.9334008065999999"	"2942.7817509000001"	"1821.0496863999999"	"2685.1708244000001"	"4506.2205108999997"	"1377.7665718999999"	"903.87686527000005"	"2281.6434374"	"66.054473130999995"	"3407.3465251"	"3622.9692348"	"2717.7452684999998"
"S12000005"	"Clackmannanshire"	"2014"	"1610.6083727"	"0.81526193000000002"	"2.9168096522"	"0"	"3.7320715822000001"	"0"	"1.8210066757000001"	"1.8210066757000001"	"18.403421904000002"	"9.2855586345999992"	"225.20274850000001"	"49.504557681999998"	"3.6046673299999998E-2"	"9.4298855158000006"	"311.86221891000002"	"769.13198427999998"	"299.65432799000001"	"1068.7863118"	"122.47941184"	"90.799555638000001"	"213.27896748000001"	"11.127796293999999"	"920.29601215"	"404.47725859"	"274.70730617999999"
"S12000006"	"Dumfries and Galloway"	"2014"	"5065.7118552"	"71.455509246999995"	"36.222060483999996"	"0"	"107.67756973"	"1.1466307401"	"19.393669616"	"20.540300355999999"	"211.78981619000001"	"260.52971958000001"	"1921.6047208"	"49.352236396999999"	"1.0090373963999999"	"472.69933753999999"	"2916.9848679000002"	"474.74043598999998"	"596.73522396999999"	"1071.4756600999999"	"531.50539174999994"	"351.83975176000001"	"883.34514350999996"	"65.688313640999993"	"1764.3461589"	"1264.7204254"	"1970.9569572"
"S12000042"	"Dundee City"	"2014"	"2807.0090393"	"3.8084423700000002E-2"	"3.0365186842999998"	"0"	"3.0746031079999998"	"0.4283495658"	"2.6273082373999999"	"3.0556578030999999"	"78.569597168000001"	"5.6304616146999997"	"702.27702083999998"	"4.5132373178999998"	"0.13836735510000001"	"1.0469407177000001"	"792.17562500999998"	"512.00531751999995"	"736.08961304000002"	"1248.0949303"	"418.79746512000003"	"312.00931692"	"730.80678204000003"	"29.801441050000001"	"1011.0241219"	"1059.3932185"	"706.79025815"
"S12000008"	"East Ayrshire"	"2014"	"2872.1100274"	"12.534778156"	"7.3065960901000002"	"0"	"19.841374246000001"	"0.2231263765"	"4.4030891460000001"	"4.6262155223999999"	"94.381318532999998"	"38.25866018"	"837.63300877999995"	"25.396895723"	"0.64544391479999996"	"91.402283671000006"	"1087.7176108000001"	"323.09979498000001"	"734.74374519000003"	"1057.8435406999999"	"249.55621807"	"203.50140187"	"453.05761994"	"249.02366619"	"771.8429637"	"988.21349248"	"863.02990451000005"
"S12000045"	"East Dunbartonshire"	"2014"	"1866.2515791"	"0.82311906499999998"	"2.4326574972000001"	"0"	"3.2557765621999999"	"0.1026115947"	"1.9786574663000001"	"2.081269061"	"36.952599665999998"	"8.8185669168"	"461.29401274999998"	"53.570714469999999"	"6.0085139000000003E-2"	"8.5503563917999994"	"569.24633532999997"	"166.48404188000001"	"750.23025648999999"	"916.71429837000005"	"164.64109257000001"	"189.57539876000001"	"354.21649133"	"20.737408492"	"377.61390631"	"953.03553713"	"514.86472721999996"
"S12000010"	"East Lothian"	"2014"	"2925.3014939"	"475.74707243"	"12.870802676"	"0"	"488.61787511"	"2.4043943992000001"	"7.0724831666999997"	"9.4768775659000006"	"74.456625001000006"	"50.789386176999997"	"690.45711851999999"	"2.2126896427"	"0.45543381220000001"	"36.202780386000001"	"854.57403353999996"	"201.45248552000001"	"524.55124108999996"	"726.00372660999994"	"273.19371810000001"	"194.47017897000001"	"467.66389707000002"	"378.96508399999999"	"1063.9125097"	"789.75409208"	"692.66980816"
"S12000011"	"East Renfrewshire"	"2014"	"1650.4091241"	"0.7811438597"	"1.7276834968000001"	"0"	"2.5088273564999999"	"0.13146670630000001"	"1.4830294205000001"	"1.6144961268"	"13.600044916"	"9.4228677062999999"	"602.07777309999994"	"16.015837436999998"	"9.01004361E-2"	"14.487017914999999"	"655.69364151000002"	"94.667977053000001"	"640.16825405999998"	"734.83623117000002"	"73.032043947000005"	"165.97272391999999"	"239.00476785999999"	"16.751160096"	"196.78979483"	"818.7745586"	"618.09361053999999"
"S12000014"	"Falkirk"	"2014"	"15353.286986"	"2.8552565164999999"	"10.323395586"	"0.37295053760000002"	"13.55160264"	"616.92339181"	"6.0107151526000004"	"622.93410696000001"	"11040.837975"	"23.464652435000001"	"1312.8593338000001"	"46.929004073000002"	"0.9797379141"	"21.995332261000001"	"12447.066035"	"667.41209044000004"	"898.62232487000006"	"1566.0344150000001"	"382.25851940000001"	"292.74137201999997"	"674.99989142000004"	"28.700934611000001"	"12733.262303"	"1231.1624601"	"1360.1612884000001"
"S12000015"	"Fife"	"2014"	"14171.024361"	"23.503211642"	"21.229851744000001"	"0"	"44.733063385999998"	"33.348471912000001"	"13.351192166000001"	"46.699664077999998"	"5404.0304851999999"	"97.393087531000006"	"2169.8662346999999"	"39.932684170999998"	"0.81220605450000005"	"85.122050677000004"	"7797.1567482999999"	"1529.0011368"	"2225.8257411999998"	"3754.8268779999999"	"899.69761057999995"	"655.50122988999999"	"1555.1988409000001"	"972.40916657000002"	"7975.5151729"	"3013.3011025"	"2209.7989189"
"S12000047"	"Fife"	"2014"	"14171.024361"	"23.503211642"	"21.229851744000001"	"0"	"44.733063385999998"	"33.348471912000001"	"13.351192166000001"	"46.699664077999998"	"5404.0304851999999"	"97.393087531000006"	"2169.8662346999999"	"39.932684170999998"	"0.81220605450000005"	"85.122050677000004"	"7797.1567482999999"	"1529.0011368"	"2225.8257411999998"	"3754.8268779999999"	"899.69761057999995"	"655.50122988999999"	"1555.1988409000001"	"972.40916657000002"	"7975.5151729"	"3013.3011025"	"2209.7989189"
"S12000046"	"Glasgow City"	"2014"	"11364.772711"	"0.159887007"	"5.8108485087000004"	"0"	"5.9707355157000004"	"3.7343444795999998"	"4.9238389920000003"	"8.6581834715999992"	"259.38002241999999"	"13.763633217000001"	"3108.9033531"	"21.559147064000001"	"1.7917291974"	"3.7286126109"	"3409.1264976000002"	"2230.8587778000001"	"2808.5759976999998"	"5039.4347754999999"	"1787.9888401999999"	"1059.1539522999999"	"2847.1427924999998"	"54.439726585000003"	"4287.6422137"	"3892.2282708"	"3130.4625000999999"
"S12000017"	"Highland"	"2014"	"7607.4490541"	"106.02148097"	"120.00116283"	"2.5257378882000001"	"228.54838169000001"	"3.5700219767000001"	"60.687510949"	"64.257532925999996"	"537.67210508000005"	"597.23671873000001"	"1973.7590011"	"37.570493007000003"	"37.746636858000002"	"288.27113156000001"	"3472.2560862999999"	"605.09527605000005"	"568.52710074000004"	"1173.6223769999999"	"927.86685021999995"	"689.13131427999997"	"1616.9981645"	"1051.7665116999999"	"2506.2435027"	"2035.5838075"	"2013.8552319"
"S12000018"	"Inverclyde"	"2014"	"1399.7968542"	"4.6881123099999998E-2"	"1.3315695812999999"	"0"	"1.3784507044000001"	"0.1026115947"	"1.0963779986"	"1.1989895932000001"	"15.412487783"	"5.0690322383000002"	"397.06613590000001"	"0.5844397267"	"0.31103934909999997"	"7.1817647989999998"	"425.62489979999998"	"174.83543646999999"	"461.47154140999999"	"636.30697787999998"	"170.25239837999999"	"153.35433775999999"	"323.60673614000001"	"11.680800107"	"368.1426195"	"622.32285899"	"397.65057562999999"
"S12000019"	"Midlothian"	"2014"	"1626.4746455"	"11.277543546"	"10.146191137000001"	"0"	"21.423734682999999"	"0"	"5.5607924252999998"	"5.5607924252999998"	"59.825055757999998"	"29.757551535000001"	"500.39839329"	"1.0277374245999999"	"8.6132547599999998E-2"	"21.060286948000002"	"612.15515750999998"	"155.70213214"	"471.56051203999999"	"627.26264418000005"	"196.89854832"	"142.64004410000001"	"339.53859241999999"	"20.533724253999999"	"444.84969926"	"659.66509123"	"501.42613072"
"S12000020"	"Moray"	"2014"	"3273.6901243"	"72.241666346000002"	"18.704739421999999"	"0.77715011769999998"	"91.723555884999996"	"0"	"9.9985613357999998"	"9.9985613357999998"	"171.99151767000001"	"135.74105423"	"541.75212679000003"	"6.8612515821000004"	"4.0323898855999998"	"88.535112092000006"	"948.91345223999997"	"1192.0815121000001"	"426.89726546999998"	"1618.9787779999999"	"324.08922902"	"197.7386865"	"521.82791552000003"	"82.247861322999995"	"1852.9714271"	"789.08030695"	"549.39052848999995"
"S12000013"	"Na h-Eileanan Siar"	"2014"	"676.5462322"	"29.430919275000001"	"23.488934596"	"0"	"52.919853871000001"	"0"	"11.672676750000001"	"11.672676750000001"	"98.576198649999995"	"129.77183181999999"	"165.95027741999999"	"5.3651150120000004"	"0.70065102469999996"	"33.846726826000001"	"434.21080074999998"	"0"	"0"	"0"	"66.648767637999995"	"92.981132959999997"	"159.62990060000001"	"18.113000230000001"	"229.20326341"	"257.91457613"	"171.31539243"
"S12000021"	"North Ayrshire"	"2014"	"5237.6153489"	"3.5972890466999998"	"5.1130019422000004"	"0"	"8.7102909888000006"	"1.8715763231"	"3.5870527161000001"	"5.4586290391999999"	"103.27869155"	"37.898279823000003"	"584.26055669000004"	"6.8818353445999998"	"0.18466569899999999"	"43.868333843999999"	"776.37236296000003"	"1459.2235243"	"754.62301272000002"	"2213.8465372999999"	"451.44239606999997"	"262.70273057999998"	"714.14512664999995"	"1519.0824018999999"	"2063.4664768"	"1063.9240778"	"591.14239204"
"S12000044"	"North Lanarkshire"	"2014"	"7729.3494775"	"10.153763162000001"	"10.329749032"	"0"	"20.483512193999999"	"132.58589395999999"	"7.0460820897999996"	"139.63197604999999"	"201.09131482999999"	"32.644644698999997"	"2841.3415412999998"	"32.168816972999998"	"1.0823660815"	"25.303834754"	"3133.6325185999999"	"1044.8063110999999"	"1935.2812441999999"	"2980.0875553000001"	"818.28133456"	"578.14071638999997"	"1396.4220508999999"	"59.091864354000002"	"2233.3048185"	"2563.4424364"	"2873.5103583"
"S12000023"	"Orkney Islands"	"2014"	"553.04493158"	"10.907867807000001"	"15.176555812"	"0"	"26.084423618999999"	"0"	"7.7110330734000003"	"7.7110330734000003"	"68.870431922999998"	"76.773599528000005"	"97.734347458000002"	"0"	"1.2078898577999999"	"115.92600516"	"360.51227392999999"	"0"	"0"	"0"	"61.903098395999997"	"82.231588109"	"144.13468649999999"	"14.602514456"	"258.81529314"	"181.89277652"	"97.734347458000002"
"S12000024"	"Perth and Kinross"	"2014"	"4547.4019207"	"43.598399602000001"	"19.691122065999998"	"0"	"63.289521667999999"	"0.2231263765"	"11.275804000000001"	"11.498930377000001"	"132.34010885999999"	"201.29196941000001"	"2026.5145267"	"39.301363833000003"	"0.68963539110000005"	"155.0201935"	"2555.1577977000002"	"317.03424878999999"	"672.87775679000003"	"989.91200557000002"	"504.26339277"	"369.48626488999997"	"873.74965766000003"	"53.794007667000002"	"1153.1691053"	"1274.6229171"	"2065.8158905999999"
"S12000048"	"Perth and Kinross"	"2014"	"4547.4019207"	"43.598399602000001"	"19.691122065999998"	"0"	"63.289521667999999"	"0.2231263765"	"11.275804000000001"	"11.498930377000001"	"132.34010885999999"	"201.29196941000001"	"2026.5145267"	"39.301363833000003"	"0.68963539110000005"	"155.0201935"	"2555.1577977000002"	"317.03424878999999"	"672.87775679000003"	"989.91200557000002"	"504.26339277"	"369.48626488999997"	"873.74965766000003"	"53.794007667000002"	"1153.1691053"	"1274.6229171"	"2065.8158905999999"
"S12000038"	"Renfrewshire"	"2014"	"3604.6539306"	"8.9720297899999996E-2"	"3.2945987350000001"	"0"	"3.3843190329000001"	"0.28083659960000001"	"2.6747241311000001"	"2.9555607307999998"	"136.8107937"	"11.750154135000001"	"1222.7699881000001"	"26.079420137"	"0.18166319349999999"	"17.488527682000001"	"1415.0805468999999"	"441.81076761999998"	"1011.9607308"	"1453.7714988"	"391.99443561999999"	"309.51204397999999"	"701.50647960000003"	"27.955525624"	"988.65674471"	"1339.1922518"	"1248.8494082"
"S12000026"	"Scottish Borders"	"2014"	"3033.7130934"	"113.54888667"	"35.580802857000002"	"0"	"149.12968952"	"0.89250549420000003"	"18.633139175"	"19.525644669999998"	"126.43420999999999"	"191.84885145999999"	"889.59427629000004"	"0.97378477299999999"	"0.41020989429999999"	"266.28343634999999"	"1475.5447687999999"	"266.26009274"	"500.40632899000002"	"766.66642173000002"	"297.46781866999999"	"265.90183664"	"563.36965530999998"	"59.476913359999998"	"1071.2971598"	"1012.3709591"	"890.56806105999999"
"S12000027"	"Shetland Islands"	"2014"	"651.21830653"	"13.468519130000001"	"8.4602250431999995"	"0"	"21.928744172999998"	"0"	"4.4461572224000001"	"4.4461572224000001"	"139.71322712"	"63.264204751999998"	"144.13135095000001"	"0"	"0.75316634790000003"	"62.557749356999999"	"410.41969853000001"	"0"	"0"	"0"	"98.537596187999995"	"103.25685694000001"	"201.79445311999999"	"12.629253483999999"	"315.03025814"	"179.42744395"	"144.13135095000001"
"S12000028"	"South Ayrshire"	"2014"	"2989.5594715"	"55.732424332999997"	"9.7259628699"	"0"	"65.458387203000001"	"7.2426555364"	"5.5673925317000004"	"12.810048068"	"147.79480538999999"	"63.823771944000001"	"753.35754843999996"	"53.185593347000001"	"0.18151232910000001"	"98.477043270999999"	"1116.8202747"	"602.48935673999995"	"663.56576705999998"	"1266.0551235"	"283.08732418"	"218.59943577000001"	"501.68675995000001"	"26.728878087999998"	"1195.0051218"	"961.28233017"	"806.54314179000005"
"S12000029"	"South Lanarkshire"	"2014"	"6695.0042362"	"19.424325341999999"	"22.909991102999999"	"0"	"42.334316444999999"	"18.641832576999999"	"13.257244804999999"	"31.899077382000002"	"251.01533307"	"118.85846963"	"2415.3547996000002"	"12.794837075"	"0.64301601279999998"	"117.836303"	"2916.5027583999999"	"596.91923571999996"	"1811.6812069"	"2408.6004426999998"	"609.60961144999999"	"622.76135036999995"	"1232.3709613999999"	"63.296679910000002"	"1614.0896572"	"2589.4682628"	"2428.1496366000001"
"S12000030"	"Stirling"	"2014"	"3467.4243978"	"6.3724954241000002"	"8.0614475784999993"	"0"	"14.433943003"	"0"	"4.6130770997999999"	"4.6130770997999999"	"69.187352215000004"	"63.446742835000002"	"943.98567312"	"24.329785934"	"0.9613917636"	"60.840827621999999"	"1162.7517734999999"	"744.50128030999997"	"484.50081811000001"	"1229.0020982999999"	"267.02612324"	"191.27767410999999"	"458.30379735000002"	"598.31970851000005"	"1148.8894706"	"751.89975973"	"968.31545904999996"
"S92000003"	"TOTAL SCOTLAND"	"2014"	"145055.06241"	"1314.8212693999999"	"535.05260515999998"	"3.6935010360999998"	"1853.5673756000001"	"908.94070163000004"	"300.17143392999998"	"1209.1121356000001"	"21055.838930000002"	"3172.7205451"	"36806.007715"	"663.74503156000003"	"134.25834366000001"	"2734.6390219999998"	"64567.209586999998"	"18903.265931000002"	"27390.484782"	"46293.750712000001"	"14559.366142000001"	"10763.067148"	"25322.433290000001"	"5808.9893066000004"	"59611.130339"	"42161.496513"	"37473.446247"
"S12000039"	"West Dunbartonshire"	"2014"	"1680.4845633"	"0.2209556718"	"1.5854125321999999"	"0"	"1.806368204"	"0.32573797110000002"	"1.2305126385"	"1.5562506095999999"	"46.814977458000001"	"7.6976588525"	"527.79429483000001"	"0.45087645710000002"	"0.80263744869999998"	"7.3964057879"	"590.95685083000001"	"237.70562601"	"484.58933228000001"	"722.29495828999995"	"196.20492250999999"	"155.62308826"	"351.82801076999999"	"12.042124634"	"489.47126285"	"650.72600457"	"528.24517129000003"
"S12000040"	"West Lothian"	"2014"	"4215.5859661"	"6.9691071902999999"	"10.158379993"	"0"	"17.127487184"	"20.522319375999999"	"6.2779101926000003"	"26.800229568999999"	"174.15116879999999"	"27.958631019999999"	"1381.6716457"	"24.350242732000002"	"0.26963073409999999"	"27.542538427"	"1635.9438574000001"	"633.63294328999996"	"1023.2988548"	"1656.9317989000001"	"543.20298675000004"	"297.94424134000002"	"841.14722810000001"	"37.635364936999999"	"1406.2906946"	"1365.6380174"	"1406.0218884000001"
"S12000033"	"Aberdeen City"	"2013"	"5110.7886582"	"18.481270588000001"	"5.3598061031000004"	"0"	"23.841076691000001"	"11.510245797"	"3.5013126926"	"15.011558490000001"	"332.91304645999998"	"22.706073496999998"	"1035.0251241999999"	"6.8667705521000002"	"17.108704361000001"	"10.851352799000001"	"1425.4710719"	"988.88741393999999"	"1348.9673925"	"2337.8548065"	"815.66289844999994"	"444.89522110000001"	"1260.5581199999999"	"48.052024715000002"	"2195.4149324"	"1825.4298059"	"1041.8918948"
"S12000034"	"Aberdeenshire"	"2013"	"6358.9057123"	"116.44871455000001"	"57.755664021000001"	"0"	"174.20437858"	"14.259383588"	"30.785036414"	"45.044420002000003"	"339.10386058"	"638.89932793000003"	"2030.2335856"	"21.121549578"	"0.68878029539999996"	"336.49741979999999"	"3366.5445238000002"	"366.68393483"	"1029.0616732999999"	"1395.7456081"	"665.09742434999998"	"596.24919338999996"	"1261.3466177"	"116.02016413"	"1838.779518"	"2352.7508951"	"2051.3551351999999"
"S12000041"	"Angus"	"2013"	"2786.8464913"	"42.587688880999998"	"15.251557007000001"	"1.8627142999999999E-2"	"57.857873030999997"	"0"	"8.3620789498000008"	"8.3620789498000008"	"119.82925095"	"138.11573089000001"	"850.42012783999996"	"12.45853033"	"8.3616280799999998E-2"	"79.330922461"	"1200.2381788"	"375.44984850999998"	"558.97736786999997"	"934.42721638"	"280.28164733"	"263.70528112"	"543.98692844000004"	"41.974215708000003"	"897.56297441"	"984.41201584"	"862.89728531000003"
"S12000035"	"Argyll and Bute"	"2013"	"2267.4850488"	"29.869077442999998"	"38.323161753000001"	"0"	"68.192239196000003"	"0.2190499219"	"19.869736013000001"	"20.088785935000001"	"179.49154662000001"	"151.2825684"	"644.30954554000004"	"5.8299385489000004"	"51.311897432999999"	"110.76893612000001"	"1142.9944327000001"	"145.53973343000001"	"325.42510676000001"	"470.96484019000002"	"237.76496379"	"280.14827886"	"517.91324265000003"	"47.331508102999997"	"754.96520476"	"815.04885179"	"650.13948409"
"S12000036"	"City of Edinburgh"	"2013"	"10174.121344"	"2.5676874726999999"	"9.0517646755999994"	"0"	"11.619452148000001"	"0.2981000204"	"6.0514102903999998"	"6.3495103108000004"	"192.24170452000001"	"20.769052523999999"	"2654.8695661000002"	"34.930795922999998"	"2.0814116099"	"9.8284955201000006"	"2914.7210261999999"	"1930.6252354000001"	"2758.0970010999999"	"4688.7222364999998"	"1591.0707404"	"892.11639189000005"	"2483.187132"	"69.521987379999999"	"3728.7133749"	"3686.0856205"	"2689.800362"
"S12000005"	"Clackmannanshire"	"2013"	"1663.1334246"	"0.65127555729999997"	"3.4138831092999999"	"0"	"4.0651586666000004"	"0"	"1.9485941024"	"1.9485941024"	"17.259139609000002"	"10.377249522"	"219.59653352000001"	"48.330485166000003"	"2.1392663900000001E-2"	"9.3436887125000005"	"304.92848918999999"	"810.83779513000002"	"308.85525115000002"	"1119.6930463000001"	"130.34540426000001"	"90.437875534"	"220.78327978999999"	"11.714856574000001"	"968.45869593"	"415.03285342"	"267.92701868"
"S12000006"	"Dumfries and Galloway"	"2013"	"5140.5773694"	"67.009789243"	"42.407694558000003"	"0"	"109.4174838"	"0.46525040439999998"	"22.256672828999999"	"22.721923232999998"	"176.36172457999999"	"296.58663122000002"	"1887.454547"	"49.301900001"	"0.5896683305"	"468.51114496999998"	"2878.8056161"	"568.14914044"	"610.91258211000002"	"1179.0617225000001"	"537.92861574999995"	"344.46162801999998"	"882.39024376999998"	"68.180380004"	"1819.0153337"	"1316.6252087"	"1936.756447"
"S12000042"	"Dundee City"	"2013"	"3013.7462423"	"3.8127570999999999E-2"	"3.5510880692"	"0"	"3.5892156401999999"	"0.18857506530000001"	"2.4696735194000001"	"2.6582485846999999"	"153.9653749"	"5.8191921731000003"	"700.50318450999998"	"4.4208622748000002"	"0.1040579829"	"1.0296957886"	"865.84236762"	"626.88440188000004"	"755.64326974999994"	"1382.5276716000001"	"413.91107891000001"	"313.84400763000002"	"727.75508653999998"	"31.373652311000001"	"1196.1213121"	"1081.3272311"	"704.92404678000003"
"S12000008"	"East Ayrshire"	"2013"	"2821.5412567"	"11.934926074"	"8.5523924093999995"	"0"	"20.487318483999999"	"0.1095249551"	"4.7856353989000002"	"4.8951603539999997"	"80.632672338999996"	"42.124226729"	"817.04027705999999"	"25.349701055000001"	"0.40728234410000003"	"90.577688351999996"	"1056.1318478999999"	"346.17491225999999"	"758.04283211999996"	"1104.2177443999999"	"242.37270036999999"	"201.38140892999999"	"443.75410930999999"	"192.05507625000001"	"772.2097067"	"1014.8864956"	"842.38997812000002"
"S12000045"	"East Dunbartonshire"	"2013"	"1837.0391556"	"0.1215475607"	"2.8453972886000001"	"0"	"2.9669448492999999"	"3.9525055099999998E-2"	"1.9024642191000001"	"1.9419892742"	"31.608243797"	"9.3084264013000002"	"450.45965652000001"	"52.293902568999997"	"3.5581194199999999E-2"	"8.4708426401000008"	"552.17665311999997"	"146.23658424999999"	"765.60625111000002"	"911.84283535999998"	"158.42229552000001"	"187.85738042"	"346.27967594"	"21.831057034000001"	"344.93462001"	"967.51991944"	"502.75355909000001"
"S12000010"	"East Lothian"	"2013"	"2868.3935934"	"489.56860241999999"	"15.068027198999999"	"0"	"504.63662962000001"	"1.2702623386"	"8.0178044102000001"	"9.2880667488000004"	"65.785505876000002"	"58.208689876000001"	"672.34264198999995"	"2.1862072720999999"	"0.25975163060000001"	"35.850671005999999"	"834.63346764999994"	"227.84368362000001"	"534.24384842999996"	"762.08753205000005"	"274.36943499"	"191.79213447999999"	"466.16156947000002"	"291.58632784000002"	"1094.9479119"	"807.33050439"	"674.52884926000002"
"S12000011"	"East Renfrewshire"	"2013"	"1651.2757824"	"0.62744518729999998"	"2.0205042183000002"	"0"	"2.6479494055999999"	"6.8693839399999998E-2"	"1.3980356708999999"	"1.4667295103"	"11.513703826"	"10.154121518"	"590.23073637000005"	"15.624219202000001"	"5.3142447600000003E-2"	"14.34954857"	"641.92547192999996"	"102.33433688"	"651.35296839"	"753.68730527000002"	"69.818228997999995"	"164.11668151000001"	"233.93491051000001"	"17.613415808999999"	"198.76509975"	"829.04231131"	"605.85495557000002"
