"Date"	"ScotDemand"	"NITransfer"	"Fergus"	"GBTotal"	"EnglandTransfer"
2015-03-14	217.130217	174.677734	737.949835	2747.021049	346.141884
2015-03-15	219.941592	164.200033	724.577447	2854.01705	340.435822
2015-03-16	225.43974	195.833333	754.228692	3177.548777	332.955619
2015-03-17	215.735031	188.855523	688.353278	3024.323681	283.762724
2015-03-18	193.315562	213.722331	662.277447	2973.423774	255.239554
2015-03-19	187.562472	201.766493	812.693228	3049.334218	423.364263
2015-03-20	175.462609	184.455566	737.807695	2754.039771	377.88952
2015-03-21	165.908949	173.299967	718.777967	2662.587179	379.569051
2015-03-22	171.96024	142.5	744.987187	2647.662582	430.526947
2015-03-23	179.414193	176.56684	783.1564	2825.186096	427.175367
2015-03-24	188.920013	181.711155	768.862131	3181.108596	398.230963
2015-03-25	186.720095	184.366319	802.250827	3095.06589	431.164413
2015-03-26	200.010696	172.667101	764.878383	2961.972608	392.200586
2015-03-27	188.562213	172.15549	727.798555	2773.906862	367.080852
2015-03-28	171.7361	131.755642	758.497195	2573.271307	455.005453
2015-03-29	185.957662	140.399848	789.560617	2727.126059	463.203107
2015-03-30	212.590792	167.85536	740.304844	2807.757406	359.858692
2015-03-31	217.594992	156.31	729.751603	2713.328346	355.846611
2015-04-01	213.880217	184.822049	747.216309	2811.354226	348.514043
2015-04-02	189.658951	189.588759	740.010017	2605.249052	360.762307
2015-04-03	185.087272	166.944444	772.629823	2350.57769	420.598107
2015-04-04	151.394328	176.311306	782.822222	2379.19835	455.116588
2015-04-05	126.764675	161.510959	756.986231	2439.596581	468.710597
2015-04-06	134.281605	161.000434	713.645402	2326.972928	418.363363
2015-04-07	143.861178	183.288845	762.89878	2416.266452	435.748757
2015-04-08	137.526229	173.244358	733.563155	2294.438446	422.792568
2015-04-09	124.68785	163.710938	745.828095	2056.358394	457.429307
2015-04-10	120.705212	148.222114	693.594417	1971.711042	424.667091
2015-04-11	143.370576	140.022244	668.646129	2015.640681	385.253309
2015-04-12	159.759375	158.588867	662.2591	2189.674338	343.910858
2015-04-13	167.295118	157.089301	661.110028	2481.209552	336.725609
2015-04-14	153.511191	147.610677	779.265803	2102.518635	478.143935
2015-04-15	147.534869	195	763.637133	2166.674692	421.102264
2015-04-16	142.797241	200.700412	777.895072	2269.356299	434.397419
2015-04-17	139.232913	185.310872	796.497833	2248.09758	471.954048
2015-04-18	127.035728	151.544596	808.409278	2198.43487	529.828954
2015-04-19	141.757783	165.93316	807.092786	2347.811398	499.401843
2015-04-20	138.50806	201.222331	781.139103	2371.360654	441.408712
2015-04-21	118.833075	193.955078	762.755517	2242.173821	449.967364
2015-04-22	108.339787	187.378472	734.453486	2177.965471	438.735227
2015-04-23	102.435026	191.366102	692.595697	2161.138026	398.794569
2015-04-24	117.718657	183.799913	595.62506	2093.119268	294.10649
2015-04-25	128.288003	162.65625	572.282305	2076.548379	281.338052
2015-04-26	152.907576	182.765842	594.493914	2119.279336	258.820496
2015-04-27	186.504771	187.934028	636.717216	2393.984055	262.278417
2015-04-28	187.90679	193.965929	676.25665	2455.765645	294.383931
2015-04-29	188.379542	198.133681	669.787364	2418.153967	283.274141
2015-04-30	164.802526	209.512761	685.703931	2349.39843	311.388644
2015-05-01	161.24799	183.978636	675.328778	2569.018677	330.102152
2015-05-02	168.941752	163.311106	705.927222	2247.244088	373.674364
2015-05-03	179.200621	152.799988	632.35985	2144.029532	300.359241
2015-05-04	134.81636	155.511102	714.503727	2119.114883	424.176265
2015-05-05	168.420015	180.466648	720.320173	2136.82807	371.43351
2015-05-06	159.955921	174.755588	695.75288	2203.831669	361.041371
2015-05-07	158.766497	198.822225	672.350908	2244.591092	314.762186
2015-05-08	153.948791	214.333293	582.948473	2200.326891	214.666389
2015-05-09	131.795366	162.177734	612.093734	2227.756502	318.120634
2015-05-10	139.355344	128.655599	580.140508	2139.909467	312.129565
2015-05-11	125.370714	132.655572	486.646145	1882.636722	228.619859
2015-05-12	144.991211	156.311035	499.285503	1924.687106	197.983257
2015-05-13	138.690291	164.066705	525.605108	1969.814844	222.848112
2015-05-14	143.948991	173.988851	584.248637	2186.643074	266.310795
2015-05-15	143.380998	163.666721	630.793306	2207.304333	323.745587
2015-05-16	133.879003	133.733453	626.552731	2146.739841	358.940275
2015-05-17	143.703345	138.37755	624.592089	2128.041876	342.511194
2015-05-18	145.729962	151.122233	659.927042	2285.650564	363.074847
2015-05-19	137.078491	157.277832	770.294409	2267.68009	475.938086
2015-05-20	125.943097	180.17768	654.736231	2398.542727	348.615454
2015-05-21	133.680452	180.466851	655.611867	2299.74282	341.464564
2015-05-22	118.220388	172.422146	670.022722	2166.363986	379.380188
2015-05-23	101.030623	147.466634	658.234384	2110.949409	409.737127
2015-05-24	114.221938	132.977702	644.477575	2076.111333	397.277935
2015-05-25	113.081715	154.01123	650.7154	2233.709129	383.622455
2015-05-26	118.157881	171.888835	657.290428	2354.611327	367.243712
2015-05-27	140.810984	174.977756	664.222466	2260.422739	348.433726
2015-05-28	134.321528	170.633409	662.505248	2314.75487	357.550311
2015-05-29	130.362726	174.976583	683.004231	2333.775349	377.664922
2015-05-30	115.679903	162.461964	689.827286	2163.034918	411.685419
2015-05-31	129.825682	137.1575	677.389964	2140.761474	410.406782
2015-06-01	150.909505	165.6741	666.78077	2139.916628	350.197165
2015-06-02	145.212186	165.910916	668.848486	2074.422329	357.725384
2015-06-03	123.957707	205.666775	655.599544	2095.412756	325.975062
2015-06-04	116.614302	186.833225	627.469886	1980.06919	324.022359
2015-06-05	108.770106	158.977865	662.815195	1881.778851	395.067224
2015-06-06	122.927054	144.911024	683.534626	1843.596595	415.696548
2015-06-07	113.470447	164.244249	671.214477	1891.996538	393.499781
2015-06-08	111.27329	188.489041	662.141747	2066.889051	362.379416
2015-06-09	95.531912	189.710829	727.357372	2128.756078	442.114631
2015-06-10	84.699791	184.800347	724.680755	1886.254059	455.180617
2015-06-11	79.785542	184.866536	721.918984	1985.022777	457.266906
2015-06-12	78.549998	179.422201	680.349705	1869.543683	422.377506
2015-06-13	96.71337	164.522027	658.099444	1906.037472	396.864047
2015-06-14	100.423546	158.655599	647.206637	1895.340707	388.127492
2015-06-15	104.302256	184.744466	634.661353	2068.645199	345.614631
2015-06-16	100.683752	170.566949	596.594619	1790.459384	325.343918
2015-06-17	105.375096	160.244141	580.961089	1865.737989	315.341852
2015-06-18	124.113535	168.189019	537.053286	1761.888693	244.750732
2015-06-19	113.069272	177.922092	570.88429	1767.231748	279.892926
2015-06-20	93.513965	147.511393	609.105881	1823.752662	368.080523
2015-06-21	100.236093	143.110894	620.742875	1765.999232	377.395888
2015-06-22	106.537099	181.467014	648.537561	2010.835602	360.533448
2015-06-23	99.820751	179.377713	651.617242	1870.006254	372.418778
2015-06-24	102.838334	173.688694	635.600746	1882.022923	359.073718
2015-06-25	94.653375	156.688911	644.49138	2041.212688	393.149094
2015-06-26	89.934698	162.2231	661.143684	2007.850101	408.985886
2015-06-27	76.922597	140.088976	707.751738	2032.965115	490.740165
2015-06-28	80.435656	135.833333	719.609703	2115.981679	503.340714
2015-06-29	82.377074	156.144748	694.494517	2221.461794	455.972695
2015-06-30	74.242534	161.710069	632.495678	2137.431555	396.543075
2015-07-01	71.043256	188.434245	655.522397	2117.205915	396.044896
2015-07-02	77.067733	185.666233	682.925887	2154.355266	420.191921
2015-07-03	69.740346	145.500217	687.391941	2126.886222	472.151378
2015-07-04	71.405188	159.53342	647.143874	1819.846497	416.205266
2015-07-05	70.946991	162.177734	690.366914	1772.063221	457.242189
2015-07-06	77.280672	154.288194	677.004083	2004.593793	445.435217
2015-07-07	76.472291	155.945095	663.039495	1988.516314	430.622109
2015-07-08	81.123275	152.888455	659.132733	1948.073049	425.121003
2015-07-09	82.644392	165.796222	658.185419	1991.760174	409.744805
2015-07-10	78.556655	144.399991	645.258666	1836.935011	422.30202
2015-07-11	71.49193	134.588894	685.944167	1756.180516	479.863343
2015-07-12	73.731497	149.177789	712.742452	1772.080364	489.833166
2015-07-13	80.760219	162.299974	701.854661	1924.741582	458.794468
2015-07-14	78.230222	184.422201	664.374347	1849.530617	401.721924
2015-07-15	77.696953	187.077772	652.404722	1777.813296	387.629997
2015-07-16	78.91134	141.455621	697.117164	1823.950677	476.750203
2015-07-17	80.554578	135.977783	642.553861	1768.60855	426.0215
2015-07-18	80.269078	143.188883	617.067861	1749.697283	393.6099
2015-07-19	78.462031	169.011095	614.876803	1740.746109	367.403677
2015-07-20	85.155456	161.144341	594.777039	1885.003299	348.477242
2015-07-21	84.08757	191.755642	592.260342	1804.026721	316.41713
2015-07-22	84.44596	191.444363	616.413196	1778.727296	340.522873
2015-07-23	87.367146	191.233453	688.776478	2051.818791	410.175879
2015-07-24	81.612939	174.922146	695.818064	2128.313279	439.282979
2015-07-25	78.847583	166.322157	669.430056	1926.433962	424.260316
2015-07-26	81.456252	137.022298	685.943978	1835.99978	467.465428
2015-07-27	99.807899	165.977648	738.156222	2077.664679	472.370675
2015-07-28	102.542366	169.488932	638.897597	2074.796184	366.866299
2015-07-29	86.443541	175.633409	604.144387	1984.753493	342.067437
2015-07-30	83.380724	190.777724	583.283044	2046.844127	309.124596
2015-07-31	92.550349	163.451242	527.646861	1760.996514	271.64527
2015-08-01	86.102723	148.622233	462.053128	1718.203956	227.328172
2015-08-02	86.657089	120.355632	463.925706	1710.306895	256.912985
2015-08-03	78.680874	125.121799	482.371284	1643.413034	278.568611
2015-08-04	85.854183	131.289334	493.597794	1788.78385	276.454277
2015-08-05	86.155423	171.066623	466.758103	1953.70541	209.536057
2015-08-06	78.759198	165.888943	498.518283	1958.550041	253.870142
2015-08-07	76.087924	174.422201	391.566579	1893.084362	141.056454
2015-08-08	73.700537	128.177626	520.520111	1814.275422	318.641948
2015-08-09	77.977752	142.189128	512.267239	1957.104764	292.100359
2015-08-10	80.94541	159.788411	510.013737	2071.181393	269.279916
2015-08-11	84.840774	186.700304	394.514778	2039.04016	122.9737
2015-08-12	81.432555	190.066732	511.566389	1936.985851	240.067102
2015-08-13	77.825563	189.822049	546.042385	2042.652058	278.394773
2015-08-14	84.4395	191.155599	566.530333	2053.642843	290.935234
2015-08-15	80.337594	179.911024	539.443056	2031.781375	279.194438
2015-08-16	74.400829	184.88878	511.536648	2073.24362	252.247039
2015-08-17	76.589404	201.833767	496.997033	2051.358158	218.573862
2015-08-18	81.317634	200.599501	528.199676	2183.442226	246.282541
2015-08-19	79.957323	186.088867	502.016291	2160.31372	235.970101
2015-08-20	78.67369	156.433377	543.032031	2143.525695	307.924964
2015-08-21	74.117233	161.811523	562.193701	2148.40317	326.264945
2015-08-22	73.572992	169.232856	570.262222	2137.413619	327.456374
2015-08-23	70.227468	155.155707	552.516692	2205.865709	327.133517
2015-08-24	76.311851	189.111328	586.212856	2561.189533	320.789677
2015-08-25	74.179128	184.066298	552.335811	2471.380373	294.090385
2015-08-26	78.212647	172.866753	522.811535	2307.371448	271.732135
2015-08-27	83.156091	175.97819	372.032877	2166.912274	112.898596
2015-08-28	78.51097	158.21072	412.558639	2065.909039	175.836949
2015-08-29	70.541667	150.977648	498.526805	2320.195406	277.00749
2015-08-30	72.823378	160.733507	469.987889	2278.42384	236.431004
2015-08-31	80.839409	160.47685	511.383244	2380.454467	270.066985
2015-09-01	87.111641	160.088976	544.995575	2352.025922	297.794958
2015-09-02	91.943438	174.17806	544.995575	2355.517476	278.874077
2015-09-03	95.302633	170.399306	434.032287	2237.638132	168.330348
2015-09-04	96.089604	164.745009	499.647729	2158.561013	238.813116
2015-09-05	85.025852	156.821832	540.241682	1890.846737	298.393998
2015-09-06	79.331791	181.3227	523.917457	1818.940383	263.262966
2015-09-07	84.247233	201.64388	555.638626	2011.748538	269.747513
2015-09-08	91.199558	168.055556	527.097241	2052.200027	267.842127
2015-09-09	97.962038	172.400174	575.034544	1971.213847	304.672332
2015-09-10	87.160161	151.178385	492.665072	1770.154644	254.326526
2015-09-11	83.94011	149.822049	439.936556	1689.437302	206.174397
2015-09-12	101.081223	150.94401	489.261753	1579.260853	237.23652
2015-09-13	100.488843	164.344618	526.801719	1723.581784	261.968258
2015-09-14	112.558132	192.818756	580.202698	2074.397576	274.82581
2015-09-15	109.339144	198.72222	577.044781	2177.149576	268.983417
2015-09-16	108.644349	213.111115	546.055727	2362.537558	224.300263
2015-09-17	106.364487	207.62224	583.372786	2151.892555	269.386059
2015-09-18	97.840027	204.522163	608.131444	2127.238629	305.769254
2015-09-19	99.063136	175.177816	611.482334	2185.269734	337.241382
2015-09-20	98.76528	157.711114	603.191908	2174.919399	346.715514
2015-09-21	104.282868	190.648777	619.845809	2235.227136	324.914164
2015-09-22	110.542416	180.03323	614.21453	2246.275637	323.638884
2015-09-23	120.432629	165.522325	602.061897	2262.30692	316.106943
2015-09-24	125.483881	162.031667	670.869986	2146.811259	383.354438
2015-09-25	115.222891	186.455621	648.691869	2169.083718	347.013357
2015-09-26	106.623027	153.210992	670.461824	2122.275471	410.627805
2015-09-27	103.952198	138.599989	647.87406	2186.26294	405.321873
2015-09-28	113.006202	147.800022	631.176472	2291.697753	370.370248
2015-09-29	104.588677	186.51123	624.666753	2340.213847	333.566846
2015-09-30	108.042448	184.388835	628.448167	2281.511966	336.016884
2015-10-01	110.282328	194.588759	681.690054	2482.270711	376.818967
2015-10-02	115.029132	193.755697	728.818179	2490.972495	420.03335
2015-10-03	116.268713	191.233181	732.291109	2719.55992	424.789215
2015-10-04	128.083467	153.910862	722.003814	2274.541642	440.009485
2015-10-05	139.986541	187.178006	688.647271	2474.262037	361.482724
2015-10-06	111.833255	187.178006	678.187527	2358.324538	379.176266
2015-10-07	125.319165	201.677517	685.867592	2354.998981	358.87091
2015-10-08	130.021406	207.444661	702.701479	2394.265081	365.235412
2015-10-09	127.47606	200.300022	706.034444	2465.779222	378.258362
2015-10-10	115.272448	194.677734	723.374594	2560.553766	413.424412
2015-10-11	121.57732	194.677734	728.872744	2505.970918	412.61769
2015-10-12	134.238624	206.066923	756.664903	2721.972494	416.359356
2015-10-13	136.561405	228.204788	726.76603	2797.933645	361.999837
2015-10-14	142.793858	220.455543	722.220864	2712.45765	358.971463
2015-10-15	154.808892	232.555542	774.593781	2829.288278	387.229347
2015-10-16	153.150327	232.733358	756.001351	2806.748238	370.117666
2015-10-17	146.458254	201.655545	703.861644	2569.512591	355.747845
2015-10-18	138.60199	198.555569	712.407104	2522.884446	375.249545
2015-10-19	158.049212	206.644423	642.61445	2577.982914	277.920815
2015-10-20	150.190209	178.677707	740.322517	2378.201521	411.454601
2015-10-21	134.719193	143.011203	803.767207	2366.400342	526.036811
2015-10-22	147.099084	177.93335	799.145374	2343.093495	474.11294
2015-10-23	147.872855	151.966553	813.407272	2270.6598	513.567864
2015-10-24	150.688968	152.433268	837.030216	2599.061424	533.90798
2015-10-25	161.769128	139.788954	835.078974	2456.819798	533.520892
2015-10-26	162.486606	146.811252	790.535843	2534.907247	481.237985
2015-10-27	152.971107	185.655382	777.211221	2541.080849	438.584732
2015-10-28	149.351194	170.400119	770.917767	2649.31766	451.166454
2015-10-29	154.820706	184.599881	784.009384	2551.871947	444.588797
2015-10-30	155.023395	149.084667	758.917262	2473.413694	454.8092
2015-10-31	130.57024	172.288954	695.718536	2528.827502	392.859342
2015-11-01	138.135671	168.933377	745.155762	2501.229688	438.086714
2015-11-02	154.752305	176.233181	762.128139	2573.610515	431.142653
2015-11-03	163.733443	176.233181	762.385511	2754.213328	422.418887
2015-11-04	158.126362	198.044434	801.868162	2749.892365	445.697366
2015-11-05	148.257775	181.333279	807.267238	2549.92348	477.676184
2015-11-06	142.571939	145.499946	816.3712	2591.878166	528.299315
2015-11-07	152.532673	157.255859	728.450571	2332.510933	418.662039
2015-11-08	159.851146	130.477431	837.901752	2570.756529	547.573175
2015-11-09	168.703771	144.938083	820.492813	2589.832689	506.850959
2015-11-10	147.116109	155.10155	827.836473	2630.856539	525.618814
2015-11-11	165.462294	153.472222	823.800427	2697.684787	504.865911
2015-11-12	179.840767	150.241667	808.420339	2647.779611	478.337905
2015-11-13	201.597968	171.688633	843.115985	2822.118832	469.829384
2015-11-14	192.202573	156.369503	795.998936	2704.299304	447.42686
2015-11-15	169.005116	127.986967	830.210621	2504.664051	533.218538
2015-11-16	195.888533	186.65325	790.560304	2554.010705	408.018521
2015-11-17	206.589525	183.887	813.226134	2605.852178	422.749609
2015-11-18	197.053303	155.53	801.067171	2525.636185	448.483868
2015-11-19	192.733901	192.23541	875.955788	2626.543525	490.986477
2015-11-20	213.486347	170.633138	870.272886	2738.548702	486.153401
2015-11-21	225.222862	183.66645	861.409894	2956.470836	452.520582
2015-11-22	214.240758	190.411241	869.132344	3061.002006	464.480345
2015-11-23	221.160035	203.288845	837.518038	3350.172981	413.069158
2015-11-24	208.588922	182.96658	822.306242	3002.12089	430.75074
2015-11-25	206.406332	176.98499	846.254848	3003.166605	462.863526
2015-11-26	181.845211	177.366417	829.485445	3049.036203	470.273817
2015-11-27	193.455767	169.513178	826.476258	2755.148696	463.507313
2015-11-28	214.814086	159.510634	833.587762	2896.999111	459.263042
2015-11-29	227.443041	165.966797	801.729604	2757.669922	408.319766
2015-11-30	246.858971	202.322049	819.132584	3117.722251	369.951564
2015-12-01	235.241463	161.300456	828.897639	2532.876138	432.35572
2015-12-02	212.796201	198.011068	810.41508	2491.320077	399.607811
2015-12-03	242.455915	198.299696	795.446576	2447.403067	354.690965
2015-12-04	237.076451	166.378038	771.002726	2503.440302	367.548237
2015-12-05	210.492068	150.300022	820.915092	2503.512983	460.123002
2015-12-06	226.97705	160.533312	811.497969	2449.517886	423.987607
2015-12-07	213.932228	150.910916	800.595518	2469.378927	435.752374
2015-12-08	211.038862	165.666775	783.921672	2476.091738	407.216035
2015-12-09	221.507164	166.644423	775.493234	2679.932644	387.341647
2015-12-10	237.67321	184.222005	773.310994	2739.000708	351.415779
2015-12-11	237.900024	200.755751	839.08984	2798.710004	400.434065
2015-12-12	232.105057	189.866536	804.866655	2760.714671	382.895062
2015-12-13	256.125204	161.455621	800.862454	2725.165214	383.281629
2015-12-14	260.599828	174.611003	781.446151	2984.745489	346.23532
2015-12-15	240.522467	161.878255	751.060606	2786.137905	348.659884
2015-12-16	196.083837	161.732856	747.046694	2574.429522	389.230001
2015-12-17	175.5124	135.199653	802.667853	2346.701754	491.9558
2015-12-18	177.254835	139.734158	819.797238	2455.249338	502.808245
2015-12-19	143.14626	135.810547	808.340728	2340.178142	529.383921
2015-12-20	168.812353	145.345052	817.835609	2334.981727	503.678204
2015-12-21	201.690634	162.144097	832.585075	2753.11622	468.750344
2015-12-22	187.015156	161.299913	787.399851	2484.104597	439.084782
2015-12-23	209.079901	161.299913	787.335326	2534.622158	416.955512
2015-12-24	203.582554	155.144314	766.648738	2484.599976	407.92187
2015-12-25	203.243274	151.921658	752.508182	2248.173312	397.34325
2015-12-26	201.974573	163.078342	729.371008	2223.171584	364.318093
2015-12-27	194.561526	145.511068	689.987136	2174.605685	349.914542
2015-12-28	178.303175	150.885292	705.346568	2304.384	376.158101
2015-12-29	178.070998	135.199653	683.891499	2438.664054	370.620848
2015-12-30	181.229965	160.874859	700.10534	2530.553566	358.000516
2015-12-31	209.208771	147.155558	738.767659	2529.927685	382.40333
2016-01-01	212.224733	120.466682	789.040497	2666.670347	456.349082
2016-01-02	191.003181	148.922187	783.059763	2554.50054	443.134395
2016-01-03	193.401034	122.177802	701.617182	2470.7644	386.038346
2016-01-04	219.165422	169.466621	730.893071	2805.758289	342.261028
2016-01-05	238.145108	161.766629	756.495445	2974.355972	356.583708
2016-01-06	243.374554	133.466661	677.848766	2874.742357	301.007551
2016-01-07	247.071485	158.088921	754.77249	2986.34741	349.612084
2016-01-08	266.4636	180.122206	735.682692	3101.993426	289.096886
2016-01-09	251.943235	154.466688	718.014386	2652.765862	311.604463
2016-01-10	243.577988	132.84451	732.836352	2645.081326	356.413854
2016-01-11	246.672299	148.799913	743.948179	3156.004352	348.475967
2016-01-12	253.834991	158.433295	791.063331	3150.606834	378.795045
2016-01-13	270.593193	175.466851	761.1957	3379.832001	315.135656
2016-01-14	279.833641	208.955892	757.337513	3450.344154	268.54798
2016-01-15	284.773854	199.066569	747.254243	3527.887456	263.41382
2016-01-16	299.210316	189.188911	660.990088	3399.480749	172.590861
2016-01-17	278.360002	169.555664	778.065263	3295.007098	330.149597
2016-01-18	282.244164	169.555664	830.734495	3612.936061	378.934667
2016-01-19	274.343608	167.033149	770.288236	3638.333049	328.911479
2016-01-20	269.683765	133.466797	850.32225	3763.275565	447.171688
2016-01-21	265.605567	105.555556	858.023189	3661.87532	486.862066
2016-01-22	223.224382	90.211046	740.703991	3197.53707	427.268563
2016-01-23	203.333282	101.366645	775.079146	2749.26817	470.379219
2016-01-24	171.275207	80.533312	769.570568	2550.995853	517.762049
2016-01-25	187.764568	91.322157	808.973446	2613.399495	529.886721
2016-01-26	204.667691	101.466743	810.182557	2743.424482	504.048123
2016-01-27	231.793926	120.300022	819.512123	2797.880252	467.418175
2016-01-28	240.946136	113.955621	815.301359	2987.670594	460.399602
2016-01-29	233.663321	130.236089	787.079926	2759.673196	423.180516
2016-01-30	253.760379	140.744358	728.219574	2781.606209	333.714837
2016-01-31	245.730794	91.56684	708.833341	2719.54573	371.535707
2016-02-01	247.42284	126.886018	722.577005	2752.63056	348.268147
2016-02-02	259.871578	134.788889	732.596315	2896.388039	337.935848
2016-02-03	255.584995	149.466042	752.325963	3210.328913	347.274926
2016-02-04	236.009148	121.863889	719.773404	2981.593981	361.900367
2016-02-05	212.627296	139.185267	808.816432	2687.037648	457.003869
2016-02-06	215.937717	135.477283	675.79973	2547.936372	324.38473
2016-02-07	232.431356	119.94955	644.837279	2602.788614	292.456373
2016-02-08	239.075041	128.65698	445.915092	2959.469145	78.183071
2016-02-09	243.672246	169.533889	654.298779	3091.633416	241.092644
2016-02-10	251.475678	177.458883	806.111229	3226.968834	377.176668
2016-02-11	258.838863	178.538889	753.518724	3390.863983	316.140972
2016-02-12	264.013704	171.725	724.580059	3350.68167	288.841355
2016-02-13	267.806351	153.72756	624.475402	2966.899565	202.941491
2016-02-14	266.844835	148.110894	706.541713	2935.764456	291.585984
2016-02-15	269.300576	163.344727	728.092855	3419.878342	295.447552
2016-02-16	270.198826	138.225	680.273243	3314.744606	271.849417
2016-02-17	266.925349	207.166884	727.885314	3405.316042	253.793081
2016-02-18	266.064317	173.022461	784.73044	3179.840806	345.643662
2016-02-19	248.219374	152.332899	725.379275	3019.423404	324.827002
2016-02-20	232.501434	150.222439	725.583832	2753.305104	342.859959
2016-02-21	230.123288	138.511285	738.007942	2561.331114	369.373369
2016-02-22	244.651095	150.877279	680.114044	2898.032319	284.58567
2016-02-23	264.84928	166.011285	658.550958	3036.728706	227.690393
2016-02-24	272.980631	189.833442	758.834448	3269.706393	296.020375
2016-02-25	272.724091	192.833116	802.229685	3347.799047	336.672478
2016-02-26	263.395673	174.311523	794.135655	3246.264757	356.428459
2016-02-27	250.880781	171.155599	819.009236	3088.375206	396.972856
2016-02-28	244.990306	154.110786	821.989828	3000.20643	422.888736
2016-02-29	253.793664	134.399957	833.189418	3031.496109	444.995797
2016-03-01	219.998543	108.155382	841.513942	2652.61719	513.360017
2016-03-02	240.713872	122.022569	852.54262	2981.286215	489.806179
2016-03-03	242.898823	158.933377	814.002994	3020.569571	412.170794
2016-03-04	242.977709	141.63303	883.693088	2988.170005	499.082349
2016-03-05	230.633602	138.422309	842.126146	2761.606196	473.070235
2016-03-06	243.367022	148.011068	847.028014	2926.75058	455.649924
2016-03-07	246.451641	166.833225	886.91434	3167.831812	473.629474
2016-03-08	242.581246	162.089301	880.257155	3250.53895	475.586608
2016-03-09	237.238652	155.755208	876.85389	3118.555512	483.86003
2016-03-10	239.453587	158.022461	875.604703	3121.835962	478.128655
2016-03-11	233.283332	113.47819	851.601507	2939.171864	504.839985
2016-03-12	201.759141	115.477431	863.540865	2699.936389	546.304293
2016-03-13	190.8461	104.06684	858.604245	2651.371482	563.691305
2016-03-14	196.078419	125.133464	813.762322	2901.04417	492.550439
2016-03-15	224.706579	137.5	767.573123	2923.580273	405.366544
2016-03-16	227.091502	139.088542	707.875999	2885.56925	341.695955
2016-03-17	222.91239	132.744141	727.196705	2892.039036	371.540174
2016-03-18	229.109483	162.188585	781.494904	3026.720984	390.196836
2016-03-19	203.710924	123.100043	750.320494	2777.971614	423.509527
2016-03-20	190.496788	123.100043	726.023291	2579.881664	412.42646
2016-03-21	204.65349	173.621962	721.008297	2820.871051	342.732845
2016-03-22	192.154507	166.655816	790.793605	2848.003949	431.983282
2016-03-23	217.397084	156.810981	794.239729	2955.573055	420.031664
2016-03-24	205.382293	141.827778	809.22311	2836.337234	462.013039
2016-03-25	181.664579	105.288628	829.241151	2553.236119	542.287944
2016-03-26	175.572478	94.853889	820.776004	2411.500167	550.349637
2016-03-27	176.057957	95	781.137986	2503.129823	510.080029
2016-03-28	183.031877	128.822225	784.362648	2631.70714	472.508546
2016-03-29	210.738723	143.222232	807.383905	2749.695202	453.42295
2016-03-30	208.258357	149.555528	847.096849	2752.196554	489.282964
2016-03-31	199.199872	137.322252	778.510413	2689.124003	441.988289
2016-04-01	203.058204	167.916667	750.564791	2857.645229	379.58992
2016-04-02	160.898962	181.433309	747.893886	2539.724686	405.561615
2016-04-03	165.599603	159.388902	828.324338	2618.599389	503.335833
2016-04-04	200.918352	157.422146	847.006048	2616.756546	488.66555
2016-04-05	183.160312	120.555556	845.849309	2496.329912	542.133441
2016-04-06	182.436988	105.400119	862.490787	2643.582982	574.65368
2016-04-07	188.197806	56.16645	874.887386	2952.115485	630.52313
2016-04-08	180.783665	117.29994	859.380935	2778.683641	561.29733
2016-04-09	164.272824	123.411187	876.290775	2734.007887	588.606764
2016-04-10	166.21003	88.777805	876.378911	2568.365633	621.391076
2016-04-11	189.861185	121.155463	859.658035	2556.365934	548.641387
2016-04-12	211.915091	137.233344	802.052931	2743.412519	452.904496
2016-04-13	212.232565	140.433214	698.214029	2498.020969	345.54825
2016-04-14	196.45992	134.000109	739.758454	2460.062761	409.298425
2016-04-15	214.611858	123.888889	683.480115	2523.430892	344.979368
2016-04-16	205.577426	131.588813	678.164162	2476.213665	340.997923
2016-04-17	200.25843	117.311198	662.586947	2400.806315	345.017319
2016-04-18	185.803313	133.244358	686.847714	2638.815387	367.800043
2016-04-19	173.396058	175.277778	925.464076	2404.355866	576.79024
2016-04-20	156.542393	117.044542	949.580742	2469.429124	675.993807
2016-04-21	151.723269	125.444336	918.0495	2412.548994	640.881895
2016-04-22	169.063311	123.133409	925.240989	2634.681494	633.044269
2016-04-23	170.966811	108.622233	854.257442	2414.350116	574.668398
2016-04-24	170.143476	100.744358	869.490151	2483.337104	598.602317
2016-04-25	190.755542	99.87793	900.612848	2767.700391	609.979376
2016-04-26	211.021238	104.188911	950.351084	2948.493792	635.140935
2016-04-27	199.820194	124.444444	946.382046	2815.734505	622.117408
2016-04-28	219.654848	109.322103	889.595349	2841.76677	560.618398
2016-04-29	218.167508	128.100694	860.785447	2731.595142	514.517245
2016-04-30	176.660333	95.788574	862.688816	2317.525903	590.239909
2016-05-01	159.583534	67.5	845.738838	2403.287501	618.655304
2016-05-02	156.388285	60.126739	839.348982	2349.019413	622.833958
2016-05-03	156.503181	103.208475	848.032857	2539.154157	588.321201
2016-05-04	156.36361	82.597722	816.557447	2322.689611	577.596115
2016-05-05	133.127472	109.399827	737.333755	2256.342331	494.806456
2016-05-06	121.309153	152.252777	749.752242	2162.325352	476.190312
2016-05-07	127.747991	107.577778	828.949796	1937.0949	593.624027
2016-05-08	112.91427	76.538156	871.720614	1914.540677	682.268188
2016-05-09	113.943781	98.55	803.941477	2083.37643	591.447696
