"Date"	"Gas"	"Transport"	"Electricity"
2015-04-21	118.833075	128.525948667463	76.9472881436509
2015-04-22	108.339787	128.525948667463	77.4493794982142
2015-04-23	102.435026	128.525948667463	72.4748282766103
2015-04-24	117.718657	128.525948667463	74.4280319988482
2015-04-25	128.288003	128.525948667463	69.1197474333214
2015-04-26	152.907576	128.525948667463	67.0575561022871
2015-04-27	186.504771	128.525948667463	79.0734165603509
2015-04-28	187.90679	128.525948667463	87.3629711112991
2015-04-29	188.379542	128.525948667463	86.2279774276836
2015-04-30	164.802526	128.525948667463	80.2125730932376
2015-05-01	161.24799	123.851839346513	80.0414233735368
2015-05-02	168.941752	123.851839346513	73.2229547378891
2015-05-03	179.200621	123.851839346513	77.09191138218
2015-05-04	134.81636	123.851839346513	74.7864213658078
2015-05-05	168.420015	123.851839346513	86.7654571587005
2015-05-06	159.955921	123.851839346513	83.2260899512545
2015-05-07	158.766497	123.851839346513	77.3440853188043
2015-05-08	153.948791	123.851839346513	79.8098437283029
2015-05-09	131.795366	123.851839346513	76.4877732416935
2015-05-10	139.355344	123.851839346513	68.72370400756
2015-05-11	125.370714	123.851839346513	73.0253362140948
2015-05-12	144.991211	123.851839346513	74.7074231978744
2015-05-13	138.690291	123.851839346513	74.2005819846158
2015-05-14	143.948991	123.851839346513	80.3576734982406
2015-05-15	143.380998	123.851839346513	74.5999204531877
2015-05-16	133.879003	123.851839346513	68.5305750120106
2015-05-17	143.703345	123.851839346513	67.0795488004162
2015-05-18	145.729962	123.851839346513	83.7560332860839
2015-05-19	137.078491	123.851839346513	81.8928340800169
2015-05-20	125.943097	123.851839346513	76.2977235103198
2015-05-21	133.680452	123.851839346513	73.2645452803179
2015-05-22	118.220388	123.851839346513	68.9948951367784
2015-05-23	101.030623	123.851839346513	65.7282105568692
2015-05-24	114.221938	123.851839346513	60.9395556664213
2015-05-25	113.081715	123.851839346513	69.7563287314635
2015-05-26	118.157881	123.851839346513	70.8878608813209
2015-05-27	140.810984	123.851839346513	77.5603998731868
2015-05-28	134.321528	123.851839346513	76.2594160197013
2015-05-29	130.362726	123.851839346513	76.4875621722927
2015-05-30	115.679903	123.851839346513	65.6860663576629
2015-05-31	129.825682	123.851839346513	68.97911561885
2015-06-01	150.909505	131.109021765227	76.7903231665854
2015-06-02	145.212186	131.109021765227	79.1255335700347
2015-06-03	123.957707	131.109021765227	73.8645393983325
2015-06-04	116.614302	131.109021765227	75.1045920341894
2015-06-05	108.770106	131.109021765227	72.2982293300505
2015-06-06	122.927054	131.109021765227	64.4069579313149
2015-06-07	113.470447	131.109021765227	58.8693124484676
2015-06-08	111.27329	131.109021765227	73.5887085420926
2015-06-09	95.531912	131.109021765227	76.7258886656616
2015-06-10	84.699791	131.109021765227	77.0595236301502
2015-06-11	79.785542	131.109021765227	75.702353885374
2015-06-12	78.549998	131.109021765227	71.4155410878333
2015-06-13	96.71337	131.109021765227	66.4136041677042
2015-06-14	100.423546	131.109021765227	65.546150049987
2015-06-15	104.302256	131.109021765227	73.1109205828949
2015-06-16	100.683752	131.109021765227	72.3006506748004
2015-06-17	105.375096	131.109021765227	72.1456137702308
2015-06-18	124.113535	131.109021765227	73.4328176544852
2015-06-19	113.069272	131.109021765227	72.4407912367937
2015-06-20	93.513965	131.109021765227	65.6304493252682
2015-06-21	100.236093	131.109021765227	67.5842114978783
2015-06-22	106.537099	131.109021765227	75.5114909827507
2015-06-23	99.820751	131.109021765227	73.8814545485744
2015-06-24	102.838334	131.109021765227	75.0069803167193
2015-06-25	94.653375	131.109021765227	73.3538856580518
2015-06-26	89.934698	131.109021765227	71.5607092943492
2015-06-27	76.922597	131.109021765227	64.7937766084628
2015-06-28	80.435656	131.109021765227	64.270948040183
2015-06-29	82.377074	131.109021765227	70.9893236394822
2015-06-30	74.242534	131.109021765227	73.823776704478
2015-07-01	71.043256	124.952582446102	74.6972395727639
2015-07-02	77.067733	124.952582446102	71.0372887906909
2015-07-03	69.740346	124.952582446102	69.0352061425972
2015-07-04	71.405188	124.952582446102	65.3054393427901
2015-07-05	70.946991	124.952582446102	62.4164159752424
2015-07-06	77.280672	124.952582446102	69.690426888977
2015-07-07	76.472291	124.952582446102	71.0292476640082
2015-07-08	81.123275	124.952582446102	71.4332682735223
2015-07-09	82.644392	124.952582446102	68.0342070815125
2015-07-10	78.556655	124.952582446102	65.9542859137989
2015-07-11	71.49193	124.952582446102	60.7732734861705
2015-07-12	73.731497	124.952582446102	60.060597952248
2015-07-13	80.760219	124.952582446102	70.5572252580505
2015-07-14	78.230222	124.952582446102	68.4835674694761
2015-07-15	77.696953	124.952582446102	68.1902794274822
2015-07-16	78.91134	124.952582446102	69.0785790606529
2015-07-17	80.554578	124.952582446102	67.3671792940584
2015-07-18	80.269078	124.952582446102	58.3960324016556
2015-07-19	78.462031	124.952582446102	62.9713231672803
2015-07-20	85.155456	124.952582446102	68.9859409851867
2015-07-21	84.08757	124.952582446102	71.2085310234065
2015-07-22	84.44596	124.952582446102	68.3819698334158
2015-07-23	87.367146	124.952582446102	64.0178730907089
2015-07-24	81.612939	124.952582446102	67.2772903234514
2015-07-25	78.847583	124.952582446102	66.0239247126714
2015-07-26	81.456252	124.952582446102	64.9452513779243
2015-07-27	99.807899	124.952582446102	74.7163258413789
2015-07-28	102.542366	124.952582446102	77.8444061380952
2015-07-29	86.443541	124.952582446102	70.9328116360633
2015-07-30	83.380724	124.952582446102	69.4243997795204
2015-07-31	92.550349	124.952582446102	66.6088584842328
2015-08-01	86.102723	126.745966910777	62.0189912646684
2015-08-02	86.657089	126.745966910777	63.5457735039327
2015-08-03	78.680874	126.745966910777	67.6512832723662
2015-08-04	85.854183	126.745966910777	68.3029285122394
2015-08-05	86.155423	126.745966910777	70.4700400332841
2015-08-06	78.759198	126.745966910777	68.4219662744924
2015-08-07	76.087924	126.745966910777	65.6101155817285
2015-08-08	73.700537	126.745966910777	58.3389052272284
2015-08-09	77.977752	126.745966910777	60.1315028856919
2015-08-10	80.94541	126.745966910777	69.2486730631248
2015-08-11	84.840774	126.745966910777	68.2821581023565
2015-08-12	81.432555	126.745966910777	71.5256115753738
2015-08-13	77.825563	126.745966910777	73.2626119363247
2015-08-14	84.4395	126.745966910777	72.6964552810287
2015-08-15	80.337594	126.745966910777	63.4061172708327
2015-08-16	74.400829	126.745966910777	62.6790511752216
2015-08-17	76.589404	126.745966910777	70.31123230682
2015-08-18	81.317634	126.745966910777	73.8484480056113
