LA Code,Year,Region,Coal - Industrial,Coal - Commercial,Coal - Domestic,Coal - Public Sector,Manufactured fuels - Industrial,Manufactured fuels - Domestic,Petroleum products - Industrial,Petroleum products - Commercial,Petroleum products - Domestic,Petroleum products - Public Sector,Petroleum products - Agriculture,Gas - Industrial,Gas - Commercial,Gas - Domestic,Bioenergy & Wastes - Industrial,Bioenergy & Wastes - Commercial,Bioenergy & wastes - Domestic,Total
S12000017,2005,Highland,27.600660773187915,1.8393445658419296,136.1837565187719,25.362042830763908,0.5002269181359433,74.17204604652298,1079.6335950395912,24.386282815843934,800.3636758603492,80.6803688339303,306.00185941130417,278.5900505747101,293.27183953204934,731.89916,163.0477834492207,40.98134688474693,47.430947100336475,4111.944987155307
S12000018,2005,Inverclyde,0.002357689978896941,0.021490843290162886,1.5031608476215417,0.1162699017490737,0.2375419076867213,2.0837812024472426,20.887866598431128,0.7605528870744965,6.027362253329987,1.8458831358341556,7.620531260337968,121.44289362156437,127.84297478326488,601.8176100000001,5.848272792178206e-4,1.4699377746985745e-4,5.355783362305063,897.5667921159725
S12000019,2005,Midlothian,3.8499532432483363,0.11611855690523226,11.50634090038018,2.437512133735658,0,7.55185787689161,74.21697609203696,2.2765442945719627,39.14169380807467,0.8670459216445228,22.32854056045439,90.64684860269334,95.42396787916124,607.21393,0.8019032102306984,0.20155486282149432,8.915677785835896,967.4964657286862
S12000020,2005,Moray,45.64730732393693,0.18188208034862985,21.216975752953655,2.437396878458235,0,13.168242017728936,231.44419202816735,3.053888562898193,180.6468542121081,8.24266227549786,93.90902021179217,520.1027992544762,547.5123909431346,514.4530500000001,11.322858723930961,2.845950992255672,13.548777795854647,2209.734249053542
S12000013,2005,Na h-Eileanan Siar,8.32845645346715,0.1283484612507898,26.66039207355246,3.925024140885211,0,13.90361237075228,104.29039413687109,2.0957202579030847,174.20109845058292,7.274724253126139,35.93854618367465,0,0,0,2.0563141044387265,0.5168455518700518,6.929141668746042,386.2486181071206
S12000021,2005,North Ayrshire,236.2328479951247,0.12752698109515595,5.783628200546652,0.9627084379949218,0.5310468856532519,6.1448337827334445,173.2711041962307,2.4810538471686683,49.35943149274976,3.229187109087926,46.55470863839253,842.3197034918952,886.7102339353364,1036.5819,118.93826864858055,29.894613359627343,13.453571479672096,3452.5763684818894
S12000050,2005,North Lanarkshire,1.682688817402211,0.017066823939617216,11.688395371985639,0.3432122665691645,22.337956229015617,11.81580747760538,346.3057606472816,6.6739268591897245,39.983630541126736,8.031480032710972,26.770075034385695,599.2287495668846,630.808305334085,2521.33748,70.42545661422331,17.70113034332068,24.88731863359504,4340.038440593321
S12000023,2005,Orkney Islands,1.6239548646649256,0.17736525803534847,17.2224930610481,5.743830829975451,0,9.487488712031958,65.27749890070763,5.616801873520501,101.74401234690599,14.598996536144744,123.02825842064658,0,0,0,0.3454180545366942,0.08681931648357133,6.408262852063464,351.36120102676495
S12000048,2005,Perth and Kinross,15.016397763257961,0.5581190377890796,22.321697721306872,4.55499059296394,0,16.098104523935405,143.62287340921074,6.591708285114716,268.25995552844495,7.529221946663375,164.16440069112832,186.33343262186742,196.15326691891886,803.56322,3.724831986454569,0.9362202202021118,22.826466444511183,1862.2549076917694
S12000038,2005,Renfrewshire,0.013807466174755551,0.02574614528342508,3.7198693839221098,0.1659590970486182,0,5.042594985684935,146.16915158013248,1.5130159194918766,13.761741513866852,1.821276784912765,18.518522108814313,341.7603458576967,359.77123053042254,1307.7935000000002,0.0034249553368557563,8.608475365638088e-4,12.817988440429449,2212.8990356167546
S12000026,2005,Scottish Borders,24.387464454423384,0.19046680326730353,40.366953237944735,2.6085972564833746,0.2124141735689395,23.897136985036973,186.04843307923562,6.486090299727816,257.0453463330312,4.1920454121886594,282.5798848742136,183.67152644155505,193.35107739150573,607.0976300000001,6.039766568587744,1.5180688974363055,21.360241061814566,1841.053143270021
S12000027,2005,Shetland Islands,5.877574940691937,0.2040266402765419,9.597956561349088,4.498031812748346,0.2124141735689395,5.72882731547943,166.26358204313618,7.000561646944425,83.75331034685657,9.63695127736851,66.41816762836234,0,0,0,1.3622622531021296,0.3423986561569054,5.25776810023135,366.1538333962727
S12000028,2005,South Ayrshire,36.28974168439303,0.17396627938989526,11.025311495653332,0.8798427276749511,2.149316963100535,7.945245589908648,178.9210732609765,4.718419567576783,84.56434888918628,2.3283299040265057,104.50239480480057,218.03957599882946,229.5303346693515,898.4291300000001,1.557367580292571,0.3914375263795336,11.251487499943437,1792.6973244414837
S12000029,2005,South Lanarkshire,6.0536295390476145,0.129256965224562,25.967975684558276,3.675371762836121,3.4802576430865324,19.141583274203906,379.290182187554,4.775697711684474,156.09004632930288,7.1110640541827745,124.91801269703188,425.77873243036316,448.217414210887,2292.63353,1.501608661190568,0.37742276606021047,28.13591281943159,3927.2776987366456
S12000030,2005,Stirling,1.5937170137875474,0.2326440104765848,9.138452164986099,1.6274706472703224,0.7434656698156071,6.5810022771156875,106.40067100214905,6.705572002846032,84.5147508085517,6.419298358085953,64.5106073187659,424.2268306058727,446.5837266405572,610.4587,109.67657800432136,27.566727944675907,9.30872068293639,1916.288935152214
S12000039,2005,West Dunbartonshire,0.18171146522437776,0.006664588099598818,1.7911268314261146,0.15829462110008086,0.2124141735689395,2.2578491429125775,47.435682191994324,0.7196932016501951,9.457672565424321,0.8675682129561992,7.845525403880237,146.93616901641386,154.67975432841112,664.98014,0.04507370466899793,0.01132907842930673,5.521884386684236,1043.1085529128445
S12000040,2005,West Lothian,2.3582969552193767,0.04228375668100763,11.506767400097582,0.6570259349573211,1.6334464144839427,9.67852496238292,165.9984801022486,4.453593242537764,35.328987226186136,2.7285279899592974,29.179352501982972,363.13450556245806,382.27181560923583,1317.4580300000002,0.5754102675864395,0.14462685280446622,17.03815362960801,2344.18782840843
S12000033,2006,Aberdeen City,2.4804797801162213,0.42266415548222774,4.680004313672924,10.017541093700132,7.949727637991889,6.269503838885959,438.46156499211025,1.84040721468343,27.540122148831838,46.95338855556303,11.089985681947345,476.3549498562985,501.4590152317364,1648.01752,1.167471767468342,0.29343891998181837,17.081080113813208,3202.0788653022837
S12000034,2006,Aberdeenshire,18.075308689180996,0.719319457731375,50.397835163053244,8.19234305723203,5.740468462697499,35.567069540154705,545.1198782957119,12.855544838177126,808.7552752568854,8.95637366571708,343.66816042156745,183.7977828611746,193.483987566719,1167.94275,7.159989990802619,1.7996321525939796,47.161636985738184,3439.393356405137
S92000003,2006,All local authorities,1527.8759841029912,9.312613462181133,546.5870212754903,101.47929650524418,780.8652716584652,400.2646269307925,24565.454419232727,129.52910851876996,4484.562047244971,275.5559081390595,2764.024830127298,11067.948124215533,11651.232696709385,34342.56427,918.3005359035391,230.81082128315066,573.6713163787008,94370.0388916883
S12000041,2006,Angus,27.73938548737839,0.16037007570130102,13.309661286887387,1.4664837810268396,0,10.46409038333093,199.97781655398083,2.9396935839902656,173.71040396321965,1.1119871725665313,81.1088015495397,143.32733968895474,150.88073848689848,692.1013,13.424801122744565,3.3742650162507597,17.040860328375178,1532.1379984808457
S12000035,2006,Argyll and Bute,10.14436508740386,0.8340039287050445,33.43834439128038,6.388677322978501,0.3298637746050616,21.032446023481082,262.5420638866348,5.749632564899114,186.18823810326163,65.91750429880875,113.0500173422714,78.38945453129435,82.52060503553952,400.00222,4.556254586775269,1.145194652548029,20.305701638211108,1292.534587168698
S12000036,2006,City of Edinburgh,0.6563722619200341,0.11825560138531105,7.904346771756287,0.632961818891359,0.07660490831591024,11.225287059475965,215.14143478765817,4.135444109194884,23.629471110461292,10.600556692483257,10.377065561438377,986.3887996461148,1038.3718197016128,3317.9924800000003,0.3246835899029387,0.08160779953038265,31.573688219040804,5659.230879639183
S12000005,2006,Clackmannanshire,0.0011736747372466797,0.018166852251616194,2.979571910717638,0.22617509253110962,2.089251309296083,2.6962670994544187,44.140774032720095,0.426956647435308,12.628040516789888,0.11279406365944636,9.52458426135247,212.17391317067072,223.3555494459016,382.78982,5.805743922708036e-4,1.4592483294604796e-4,5.329268861254359,898.4930334379973
S12000006,2006,Dumfries and Galloway,15.618320206298405,0.5891657798742204,37.00350640879807,9.399930467978617,16.690751120439682,24.51428761243852,261.87513074412055,6.947674621948211,372.41283679633756,8.80531212216667,477.46369315363506,259.57267736951394,273.25224439055035,719.33876,43.45765008865875,10.922890182275516,27.77695272646237,2565.6417837914964
S12000042,2006,Dundee City,0,8.104581522507281e-4,3.1013932998809546,0.00529059593667217,0.010170567959719002,4.844444806330422,182.5410541064878,0.6206061443514366,6.408166350889111,0.6926360004009439,1.0102748725907211,336.6574822314061,354.3994442822194,907.0237,0.09926277623869426,0.02494926444092293,14.272360362962685,1811.7120461202478
S12000008,2006,East Ayrshire,4.745223868130111,0.11942297586558209,7.463915705317052,2.153536652774734,0,6.312621830095988,91.72514639132119,2.0544441181082487,52.88106607622844,3.5706134626715045,92.24815270141133,196.4655102963371,206.8193084797838,964.9643599999999,134.7749326530593,33.87508955706584,11.45928700099375,1811.632631769164
S12000045,2006,East Dunbartonshire,0.06401862203163677,0.007231175164256451,2.4847106630675757,0.025987407240933652,0.03836093118720391,3.529651911811881,54.74334225389881,0.636619766360626,10.94246793948473,0.7820353690761486,8.633694737221404,74.27559952535702,78.18994849317377,955.7766600000001,0.03166769412386226,0.007959536342511767,9.929440436829855,1200.0993964623724
S12000010,2006,East Lothian,319.447012931224,0.2198770606498491,13.14835937219938,1.1947757036263498,176.98279126932852,9.215680076511836,87.76771220891273,2.933991855281278,72.28654500724177,0.9036337865040628,36.63707156818327,94.11363945808041,99.07345977355897,654.2456500000001,280.77418670818736,70.57136318172941,12.032363205096184,1931.5481131663155
S12000011,2006,East Renfrewshire,0.3346751296209461,0.0011802788625010572,1.7646025952066282,0,0,2.7233987345053445,15.01847629469733,0.17465929247819023,12.133010036178318,0.5563295309224442,14.59305117600296,67.58400928552034,71.14570920687042,793.85217,0.16555166761419102,0.04161068721279763,7.979488614779223,988.0679225304716
S12000014,2006,Falkirk,0.24647169482180145,0.05884760249069749,10.545803723964033,0.4005125028270308,517.1695885850893,8.333157821437496,14206.428731902311,3.62449724891803,31.446106610268192,6.2929014391239715,22.237235563598052,423.8164972421091,446.1517685711141,1110.47892,0.12192062237687004,0.030644214918670396,13.68209089083213,16801.0656962362
S12000047,2006,Fife,692.8484289685439,0.2258428195029893,21.686602142794506,7.301127358030977,15.8743362514236,19.895045934748147,4439.595960211442,10.62775130453202,134.37012170897825,5.777867577444704,85.74875655592047,1506.6073339519087,1586.006044972026,2877.1457,0.40141793139773707,0.10089464048121553,39.94663754110683,11444.159869870282
S12000049,2006,Glasgow City,0,0,5.935061953211748,0,1.339622034860434,8.981156626606172,300.4754308550778,4.630800422658536,14.943107992252644,5.150014901956644,3.780527752179454,1318.6956960847967,1388.1914008629415,3639.8992500000004,0,0,26.073036598585254,6718.095106085128
S12000017,2006,Highland,31.251119996727276,2.562538453315623,122.59229563978265,22.801376508055668,0.5548270500480366,71.29240306222898,822.6129827914297,18.66917467809721,855.268597705097,60.54821458115338,291.5376092241383,272.4823962756139,286.84230980610727,666.18966,161.07720110698753,40.4860496361513,49.539689933548274,3776.308446448482
S12000018,2006,Inverclyde,0.002574971241716945,0.029897014383954153,1.360053611477306,0.10554273321218577,0.25823072034924627,1.9691197274552121,21.113668062210802,0.5743900724076528,6.3248659218862455,1.1163440287258009,7.250299279289783,114.71447859267195,120.75997002919098,581.06969,0.001273745030315348,3.2015023955436214e-4,5.5938973041920885,862.2446159639649
S12000019,2006,Midlothian,4.576074760749391,0.16234216431002457,10.36500124043499,2.2058678417988875,0,7.224374271297953,69.76689328479895,1.7569695591263303,41.720409203015066,0.5365520272963052,21.250603692744747,86.10161749638915,90.63920157148348,590.75748,1.7358523381851307,0.43629888923953897,9.312061851166414,938.5476001920364
S12000020,2006,Moray,49.686421014993144,0.25420657295929733,19.10828115875797,2.180990189961634,0,12.61396847687309,211.12949520423086,2.34772405966654,192.716961447,5.539068841089067,89.5252225251127,615.6841695906338,648.1309315035479,530.15355,24.578073268035514,6.17759116406377,14.151145866122105,2423.9778008830476
S12000013,2006,Na h-Eileanan Siar,9.079572769274165,0.17907615802256435,23.99625158482722,3.5303435629319466,0,13.380283508953097,96.81173667429164,1.6091537103113474,186.17104475568465,4.500498765343957,34.235223734157614,0,0,0,4.458350391758669,1.120586861552227,7.2372058911063375,386.3093283682154
S12000021,2006,North Ayrshire,233.3261784588367,0.17756343394712604,5.222770408795136,0.8651952786414703,0.5498037362022028,5.826346384653809,154.20724665795834,1.8991032521061646,52.551940658870755,1.9970236888589958,44.306506955226446,822.3974926127587,865.7381158714757,1005.4483900000001,64.7325133583256,16.270233967855486,14.0517067515411,3289.5681314760536
S12000050,2006,North Lanarkshire,0.6948296708104834,0.023955884016411362,10.551640447259546,0.31063670555019396,24.316919927967724,11.211636259385445,320.5676710712728,5.155434744169453,42.19756443619534,1.1078958836010855,25.535600873785267,594.2784457809676,625.5971188809314,2443.97472,38.394086431354985,9.650185614797662,25.993789366625883,4179.5621319786915
S12000023,2006,Orkney Islands,1.9141171386523446,0.24748158005653811,15.50423383587706,5.173117619026855,0,9.11628421643788,60.21686701455467,4.299809575641026,108.3801939383648,9.078018959141161,117.13706025590113,0,0,0,0.7489321694476404,0.18824082351808571,6.6931692093841395,338.6975263360033
S12000048,2006,Perth and Kinross,16.341066253505275,0.7784307345199543,20.115469185436215,4.075147123611346,0,15.36795099726239,135.16709528649005,5.077474482075072,286.36175139657485,4.6381891914106905,156.793425154777,189.88965510781833,199.89690352075928,807.4941600000001,8.08333374495377,2.0317105647149116,23.841313300100765,1875.95307604401
S12000038,2006,Renfrewshire,0.015222205683078043,0.03585246546836204,3.3650986001258567,0.15080991854170223,0,4.766319461472688,147.58044429177073,1.1688242732290297,14.409202701777986,1.1270104084928019,17.626860478632494,334.31121710014264,351.9295301928395,1261.63403,0.007529873936118348,0.0018926008636639066,13.387866187183498,2151.51771076016
S12000026,2006,Scottish Borders,26.470651121801616,0.2663100966384729,36.34867875953926,2.3341398216503726,0.2198697891620419,22.918349408936447,176.76216796059225,4.988917767207029,274.7130752941395,2.728459660046569,269.0446416234251,170.9143673758286,179.92161177099814,607.3418600000001,13.061087099833959,3.282847088178229,22.309900682979105,1813.6269353209568
S12000027,2006,Shetland Islands,6.617013864851117,0.28450315108083596,8.642796808221783,4.052824194739991,0.2198697891620419,5.4930334029909025,153.34202018835379,5.355755579852289,89.22390789516608,5.986527220015452,63.31031666095364,0,0,0,2.9433432744443335,0.7397964521759749,5.491524360181185,351.70323284218944
S12000028,2006,South Ayrshire,44.41151370399651,0.24218079031453102,9.935560346052418,0.7880270695568456,2.237539503988055,7.584999245839154,189.7700685836202,3.608453514795247,90.22763831372176,1.433687759043187,99.462766641696,255.18526678773415,268.6336158018892,871.0521100000001,3.3711140053021422,0.84731475348355,11.751719839354351,1860.5435766603873
S12000029,2006,South Lanarkshire,6.576707729702415,0.18059344584293907,23.403617846629665,3.317184182900408,4.735752228937316,18.265047816875178,360.7929337386646,3.6618468090141167,166.31411947798557,4.380727525673624,118.96936625218721,393.4360462711524,414.17025766042076,2241.38012,3.2532591629875105,0.8176924545919659,29.386813510668773,3793.0420861142343
S12000030,2006,Stirling,1.7332686256054424,0.3240897041291214,8.235175191881556,1.455703662746271,0.7697249851499843,6.282703077079604,95.19265744982526,5.185869057378713,90.2910428461432,2.4448755988688586,61.59105587167338,393.7727300568047,414.5246847943228,598.1309,104.05281813766732,26.153220511355638,9.722579128246121,1819.863098698878
S12000039,2006,West Dunbartonshire,0.19703509225292623,0.009394547633963383,1.6193740348594057,0.14035739396153787,0.2198697891620419,2.1359699194569153,45.5429359551436,0.5512218122085737,9.98858187526382,0.5259577226713223,7.464965155169867,134.30526637030704,141.38319888311682,643.2320400000001,0.09746612524788693,0.024497684076397273,5.767383050280656,993.2055154108128
S12000040,2006,West Lothian,2.581380322903432,0.05903904372219516,10.377002873724223,0.5866898435815496,2.4913272851412622,9.211728394324366,159.32301750046022,3.4202618384679973,37.4261697607782,1.682907638561735,27.812232849568403,332.2437682288723,349.75312607372217,1263.1343000000002,1.2439298962977299,0.31265633608788684,17.795656621939,2219.455194508153
S12000033,2007,Aberdeen City,1.7328136570878796,0.30719579344318015,5.376961784198575,9.796737018344723,6.703595204203358,5.842038868020749,440.476099106858,1.7314467236293931,24.648028649599638,20.616946410578088,10.539157906177048,467.6906030599062,492.3380544577256,1629.10714,0.4307071476615974,0.10825635682166154,17.317638627538958,3134.7634207717947
S12000034,2007,Aberdeenshire,13.440980197285857,0.522807313302439,57.75536229442347,8.474534958525965,5.0512853763817605,32.4255496733142,546.8068284142121,12.094438020534085,695.7008075157952,9.064643780127989,326.49890134976727,169.50976470756103,178.44298607175054,1173.24603,2.6414847469172695,0.6639256321929592,47.81478577234215,3280.1551158244342
S92000003,2007,All local authorities,1490.3675632634715,6.768484255023771,626.4498975023173,107.52723021130998,855.9030893157059,365.5289105039924,23780.662308943545,121.86039522673708,3857.889883907827,248.30465157490204,2625.3401650013943,11363.061983707954,11961.899155422472,34469.3429,871.2304223827584,218.97995422508797,581.616178943915,93552.73317438841
S12000041,2007,Angus,17.983995110779645,0.11655829341240571,15.257681417329861,1.6309778788067395,0,9.585432181090683,196.41028317640718,2.7656503320922923,149.37519979738272,1.176261349283266,77.15444416724694,152.0074685377995,160.01831303281085,685.4140500000001,4.952717453750592,1.2448438592696711,17.276861832087402,1492.3707384195498
S12000035,2007,Argyll and Bute,6.959974682798283,0.6061609324807027,38.3080995757247,6.4178716051986315,0.23875109575828862,19.06548585594478,257.1489043815201,5.409228124700554,157.1159209528923,66.28289277375562,107.37231115604712,69.36212052849582,73.01752750779066,390.22139,1.680906957900592,0.4224886083419989,20.586918432915414,1220.2169531722654
S12000036,2007,City of Edinburgh,0.41791902964633415,0.08594914620856338,9.084425733857962,0.36288068777453736,0.0731839442945758,10.474200015561506,217.0980565867925,3.8906069789829587,21.77673020073659,10.806240343614554,9.890766563420927,952.8203740797644,1003.0343268667846,3393.07576,0.11978323313365598,0.03010699148544806,32.010957098302015,5665.052267500361
S12000005,2007,Clackmannanshire,7.472908831883338e-4,0.013203818018192351,3.4173029629215197,0.26107481796118437,1.5122004128173263,2.4833817458704828,44.75287787756255,0.40167886891315635,10.993780434636388,0.11981873594941381,9.045208494257325,376.8333270911803,396.69256961987566,388.36059000000006,2.1418722702183364e-4,5.383502224424602e-5,5.403074727901163,1240.2911049209972
S12000006,2007,Dumfries and Galloway,10.302169466859944,0.4282105470040077,42.39820520412561,10.639685395804273,12.15176451927468,22.280904940710485,264.73682353109183,6.5363406343114665,318.69083331436605,9.116904689855522,453.33152107425474,249.96140742597487,263.1344573024401,726.5028400000001,27.26030035538013,6.851757205237632,28.161640030135292,2452.4857656368267
S12000042,2007,Dundee City,0,5.89047667998012e-4,3.56645187405797,0.006105054943936931,0,4.529610881877269,170.9593064059266,0.5838634334447528,5.996926424409504,0.6250510326982662,0.9615031620914026,350.24056870881043,368.6983639655805,918.58392,0.29731143547932976,0.07472792829456096,14.47002048353612,1839.5943198388186
S12000008,2007,East Ayrshire,3.0213332730156854,0.08679760360685637,8.558401373796437,1.9952521677309336,0,5.799543176201893,90.07246640720545,1.9328116673298619,46.10798127880475,2.705421814369699,87.5903345875913,203.05188685315747,213.7527892867428,959.14936,133.29361157973136,33.5027659874379,11.617988434582843,1802.2387454913053
S12000045,2007,East Dunbartonshire,0.04076132090118188,0.0052556777367977845,2.8556700725913333,0.0300530130854842,0.0366478377536196,3.2935033497146096,54.156856207957304,0.5989289760812073,9.933365740589014,0.8275603053052568,8.199643020646805,84.34980967416776,88.79507289039934,945.6004100000001,0.011682939655736463,0.0029364557587770765,10.066954789330653,1208.805112271675
S12000010,2007,East Lothian,431.8879645001377,0.1598084607605785,15.067580907978883,1.3255336509836655,134.86542470794416,8.398988318890236,88.15368971956548,2.760286171697008,61.76995782669259,0.8391428657872219,34.82102522379141,93.797998409031493,98.74118433552577,657.17641,322.41069426306564,81.03651715732619,12.199001259448798,2045.411207778627
S12000011,2007,East Renfrewshire,0.2130911276000681,8.578364097058376e-4,2.029054924267506,0,0,2.545774969963666,14.781943455530252,0.1643186667059492,10.835016680825897,0.5525015281003831,13.858524196831567,59.05117959289841,62.16319653204021,788.4093300000001,0.06107581231137762,0.015351138161162327,8.089997783662374,962.7712142453086
S12000014,2007,Falkirk,0.1569310854695499,0.042770922740617535,12.089496348831625,0.4489130190055947,651.7592435775235,7.635037444981265,13708.177398404629,3.409910500444512,27.630512891215357,6.5747444736283365,21.117644575507256,406.7666199093177,428.2033569933553,1118.48036,0.04497931767458525,0.01130535467129171,13.871576278420651,16406.420801097414
S12000047,2007,Fife,625.5613062987422,0.16414442348798355,24.87384801471734,8.376340602227971,13.255890155620024,18.333200413716142,4186.138606473672,9.998540012757557,116.65511151068002,5.692669247682058,81.52325326695907,1693.3721426741429,1782.6134216562573,2909.5585100000003,0.14809229402391189,0.03722235006182707,40.49986468728867,11516.802164082037
S12000049,2007,Glasgow City,0,0,6.8236935249832085,0,1.0761137975453312,8.391914273603613,299.811835197629,4.356635942102024,14.212554893664514,4.773336658168868,3.590510351212235,1275.4844364700025,1342.7028933961994,3618.2441900000003,0,0,26.43412610492699,6605.9022406100385
S12000017,2007,Highland,22.674221237306206,1.8624740782591713,140.41896580455307,24.33353744077651,0.42820779838650685,64.34725632085407,810.4026159922704,17.56387449003574,731.3624653363115,60.0697234291813,276.8794308386056,259.1202585325438,272.7759829293695,674.4237,76.65959723801411,19.26805430896558,50.22577274230691,3502.81613851774
S12000018,2007,Inverclyde,0.0016395109073586468,0.02172939658150683,1.5632769666327613,0.1218280457884195,0.1957777456921898,1.8381619429876255,20.81552666772711,0.5403835634965969,5.730722463431042,1.2162641790049071,6.882817842400038,101.85736652808008,107.22528385330622,582.29084,4.699137950418396e-4,1.1811077607525454e-4,5.671368050971396,835.9735747815783
S12000019,2007,Midlothian,3.486150917061377,0.11799162367483558,11.877758216530264,1.9566495017513845,0,6.582417686893166,68.60583547650883,1.652948957380146,35.95619704461807,0.5208094600407349,20.17552014026069,80.24647603653204,84.47549219596804,601.99206,0.6403957938637704,0.1609606804623476,9.441026032386603,927.8886897639323
