"Date","Gas","Transport","Electricity","RollingGas","RollingTransport","RollingElectricity"
2014-01-07,220.133063,145.093654559006,95.04201322312,186.836044328767,160.821998505951,83.1142522944412
2014-01-08,216.871471,145.093654559006,94.1510549417969,186.875552115069,160.83372986715,83.1288876338852
2014-01-09,232.770825,145.093654559006,98.2491847612077,186.863867243836,160.845461228349,83.15255349972
2014-01-10,274.878398,145.093654559006,96.4043703289455,186.822641460274,160.857192589549,83.1542280410891
2014-01-11,284.127718,145.093654559006,87.6560373018202,186.818805994521,160.868923950748,83.1318377982887
2014-01-12,288.133642,145.093654559006,91.3073146666994,186.822304065753,160.880655311947,83.1259859604064
2014-01-13,290.158843,145.093654559006,99.4703211575097,186.790487142466,160.892386673146,83.1474265512366
2014-01-14,292.795795,145.093654559006,99.1809325766535,186.739798413699,160.904118034345,83.1420940674678
2014-01-15,263.417111,145.093654559006,98.6637236166045,186.54952190411,160.915849395544,83.1247262172387
2014-01-16,273.20945,145.093654559006,98.5215232841602,186.382657945205,160.927580756743,83.1070692579605
2014-01-17,252.610387,145.093654559006,96.5069052657671,186.215872575342,160.939312117942,83.0846358961591
2014-01-18,218.625409,145.093654559006,87.0171684811168,186.027856912329,160.951043479141,83.035964182964
2014-01-19,240.986068,145.093654559006,82.5709534479076,185.946004115068,160.96277484034,82.9981044524909
2014-01-20,276.473985,145.093654559006,92.166104432087,185.957479819178,160.974506201539,82.9901205203958
2014-01-21,268.418217,145.093654559006,93.2165167509849,185.876006328767,160.986237562738,82.9684888786051
2014-01-22,265.409099,145.093654559006,94.1367871768272,185.681085210959,160.997968923937,82.9327812278055
2014-01-23,272.859138,145.093654559006,97.0108187727563,185.506225608219,161.009700285136,82.9067294341888
2014-01-24,263.516193,145.093654559006,94.9251870466677,185.332750142466,161.021431646335,82.8813648030678
2014-01-25,230.895062,145.093654559006,88.6706605209909,185.124837830137,161.033163007534,82.8308192159781
2014-01-26,243.12118,145.093654559006,88.275544670645,185.131412419178,161.044894368733,82.8130111389315
2014-01-27,245.583925,145.093654559006,97.8001052755114,185.134879879452,161.056625729932,82.8238266929425
2014-01-28,240.402562,145.093654559006,97.4856321500727,185.088038723288,161.068357091131,82.8079136072526
2014-01-29,244.341636,145.093654559006,94.7802047189435,185.10815309589,161.08008845233,82.7897086772784
2014-01-30,249.761643,145.093654559006,97.0573125167759,185.123824989041,161.091819813529,82.7777451435292
2014-01-31,259.268995,145.093654559006,97.9831848627964,185.148624884932,161.103551174728,82.7585837515465
2014-02-01,241.563425,169.136550314373,89.965188051733,185.133251616438,161.127243701791,82.7351491788222
2014-02-02,230.116154,169.136550314373,83.5304717918269,185.080377312329,161.150936228853,82.713728166521
2014-02-03,244.503935,169.136550314373,91.5483123386596,185.108520805479,161.174628755915,82.7257764653314
2014-02-04,257.258319,169.136550314373,97.8569925347355,185.072926690411,161.198321282977,82.7109067833679
2014-02-05,236.791581,169.136550314373,99.7546100347283,184.96567950411,161.222013810039,82.6935394205476
2014-02-06,238.158719,169.136550314373,97.3387252867178,184.868959032877,161.245706337101,82.6742008477032
2014-02-07,255.739439,169.136550314373,98.1261812842469,184.710819454795,161.269398864164,82.6601584399356
2014-02-08,223.359144,169.136550314373,88.8199524526814,184.489946230137,161.293091391226,82.6363325980161
2014-02-09,227.743803,169.136550314373,86.3763951762569,184.329140063014,161.316783918288,82.6295008338355
2014-02-10,233.932193,169.136550314373,91.9476725344172,184.186443564384,161.34047644535,82.6370361056282
2014-02-11,248.530897,169.136550314373,98.3786967537929,183.9980882,161.364168972412,82.6431906172966
2014-02-12,261.185086,169.136550314373,100.566279836996,183.83220219726,161.387861499474,82.6442952918667
2014-02-13,258.285611,169.136550314373,98.8307363686836,183.669888564384,161.411554026537,82.6286466368767
2014-02-14,257.556171,169.136550314373,99.9235475357289,183.617829241096,161.435246553599,82.6371029174955
2014-02-15,230.500862,169.136550314373,91.8167374871894,183.542215871233,161.458939080661,82.6394428982458
2014-02-16,270.407476,169.136550314373,85.9977707933009,183.681751158904,161.482631607723,82.6453787790861
2014-02-17,286.584613,169.136550314373,101.116416012853,183.880841284932,161.506324134785,82.6922942767837
2014-02-18,266.283155,169.136550314373,96.9182183650661,183.861652961644,161.530016661847,82.6949906420251
2014-02-19,244.65827,169.136550314373,95.4268809327209,183.781893627397,161.55370918891,82.6958050385927
2014-02-20,218.122462,169.136550314373,92.9132388929503,183.59249819726,161.577401715972,82.6806360845158
2014-02-21,231.441676,169.136550314373,92.1281860700913,183.388951260274,161.601094243034,82.655080367277
2014-02-22,210.963642,169.136550314373,83.0970343524464,183.156912868493,161.624786770096,82.6043661924307
2014-02-23,207.763857,169.136550314373,84.3681119492216,183.0279928,161.648479297158,82.584795167106
2014-02-24,244.476756,169.136550314373,94.3454586675335,182.980674852055,161.67217182422,82.5913874962966
2014-02-25,219.543919,169.136550314373,88.4963619260406,182.879857819178,161.695864351283,82.5632145070028
2014-02-26,242.590306,169.136550314373,91.0273337128034,182.874192547945,161.719556878345,82.5594456451329
2014-02-27,252.604517,169.136550314373,93.8946759145646,182.891979610959,161.743249405407,82.5535505184972
2014-02-28,252.749409,169.136550314373,89.7053789058596,182.932923421918,161.766941932469,82.5374474751656
2014-03-01,249.994579,149.668684797159,81.1546406406366,183.03855469863,161.775035781009,82.5057528459938
2014-03-02,257.545293,149.668684797159,85.1575642504837,183.206971758904,161.783129629549,82.5151246785065
2014-03-03,266.041934,149.668684797159,91.7285766362106,183.383101608219,161.791223478089,82.5344309271672
2014-03-04,255.99402,149.668684797159,88.2924833242596,183.483937728767,161.79931732663,82.5199446956341
2014-03-05,232.695285,149.668684797159,87.2759818918072,183.518834517808,161.80741117517,82.5040630959367
2014-03-06,213.77826,149.668684797159,93.4054974430885,183.444179084931,161.81550502371,82.5053746737461
2014-03-07,210.753406,149.668684797159,86.5055675820965,183.359040364384,161.82359887225,82.4887210582084
2014-03-08,220.246535,149.668684797159,78.9283506508388,183.278739290411,161.83169272079,82.4521777796946
2014-03-09,219.445424,149.668684797159,78.7123204816143,183.189295221918,161.83978656933,82.4317635172843
2014-03-10,243.434478,149.668684797159,90.6130358201759,183.099418761644,161.84788041787,82.4184047879292
2014-03-11,237.687135,149.668684797159,89.3446069023691,182.877434136986,161.85597426641,82.364223099326
2014-03-12,231.837184,149.668684797159,86.1766499218187,182.714819065753,161.86406811495,82.3142219251558
2014-03-13,227.839986,149.668684797159,85.2428988766435,182.534865884931,161.87216196349,82.2804325765423
2014-03-14,210.17815,149.668684797159,81.9985698049093,182.363455830137,161.88025581203,82.2367612869206
2014-03-15,197.766013,149.668684797159,76.73452810819,182.280025920548,161.88834966057,82.1860648320824
2014-03-16,191.006955,149.668684797159,74.4034910057922,182.141413742466,161.89644350911,82.1366855222428
2014-03-17,210.786724,149.668684797159,78.8898408487934,182.060046443836,161.904537357651,82.1164328351826
2014-03-18,213.154403,149.668684797159,85.4785369343414,181.885743912329,161.912631206191,82.100629803407
2014-03-19,200.788194,149.668684797159,82.8363130023152,181.565089586301,161.920725054731,82.0653877652129
2014-03-20,231.167223,149.668684797159,88.4761832410707,181.36263249863,161.928818903271,82.0362729210636
2014-03-21,235.548653,149.668684797159,85.6646615204228,181.197958443836,161.936912751811,81.9940205161851
2014-03-22,229.287279,149.668684797159,82.0069741774747,181.005629369863,161.945006600351,81.9321030264606
2014-03-23,233.622861,149.668684797159,77.7613518749395,180.838271715068,161.953100448891,81.8782788222105
2014-03-24,224.94969,149.668684797159,85.750219166451,180.649948334247,161.961194297431,81.8471331149351
2014-03-25,228.058869,149.668684797159,87.7347031520356,180.349954561644,161.969288145971,81.7970787755347
2014-03-26,219.558142,149.668684797159,86.7271151054485,180.043350605479,161.977381994511,81.7428942730042
2014-03-27,225.916767,149.668684797159,85.6066145117034,179.774408991781,161.985475843051,81.6888600489908
2014-03-28,224.217847,149.668684797159,87.0538235475879,179.594750005479,161.993569691592,81.6513875489366
2014-03-29,186.300697,149.668684797159,80.7278641451228,179.422505131507,162.001663540132,81.5991203385379
2014-03-30,192.885947,149.668684797159,73.7301870210784,179.319821265753,162.009757388672,81.5530568618742
2014-03-31,188.091482,149.668684797159,84.9912360764752,179.185264260274,162.017851237212,81.5543760752739
2014-04-01,192.428237,164.820647331982,87.8050180121775,179.007617364384,162.017233181098,81.5369351279556
2014-04-02,189.428331,164.820647331982,88.0130821149867,178.763174547945,162.016615124985,81.5059127929266
2014-04-03,191.90983,164.820647331982,86.2254768590655,178.652099863014,162.015997068872,81.4684375955303
2014-04-04,179.051031,164.820647331982,86.3789639223106,178.45259029863,162.015379012758,81.4310483274487
2014-04-05,155.295021,164.820647331982,79.4001758875484,178.135903805479,162.014760956645,81.3809401314451
2014-04-06,141.138242,164.820647331982,73.5188893174332,177.825882336986,162.014142900531,81.3473072431017
2014-04-07,164.395602,164.820647331982,86.3304654311149,177.571943764384,162.013524844418,81.3477836526021
2014-04-08,161.906234,164.820647331982,81.3038014698296,177.248821380822,162.012906788305,81.3046596177412
2014-04-09,159.079979,164.820647331982,78.4183764274205,176.93973430137,162.012288732191,81.2545215363348
2014-04-10,151.579585,164.820647331982,75.8501115671104,176.627240747945,162.011670676078,81.2006439907304
2014-04-11,156.858089,164.820647331982,76.8770333140732,176.284960328767,162.011052619964,81.1528269665899
2014-04-12,151.710681,164.820647331982,69.4715908638938,175.948099117808,162.010434563851,81.0838942847953
2014-04-13,167.993202,164.820647331982,73.2763407400696,175.829546690411,162.009816507737,81.051421226803
2014-04-14,152.597833,164.820647331982,79.4177114644437,175.780204073973,162.009198451624,81.0488044864837
2014-04-15,140.101365,164.820647331982,80.0197151447029,175.644967350685,162.008580395511,81.0291502820709
2014-04-16,143.694326,164.820647331982,76.6866833443794,175.479264372603,162.007962339397,81.0001835435854
2014-04-17,149.238423,164.820647331982,76.5218572355322,175.263860241096,162.007344283284,80.9626529625211
2014-04-18,133.717775,164.820647331982,77.9333170702328,175.039427534247,162.00672622717,80.9314329210124
2014-04-19,119.903576,164.820647331982,71.8689605269781,174.791042169863,162.006108171057,80.9004883173494
2014-04-20,126.062804,164.820647331982,72.7395241470939,174.628381079452,162.005490114944,80.9048728707276
2014-04-21,128.610381,164.820647331982,71.4770122980407,174.43565190137,162.00487205883,80.900376260195
2014-04-22,151.257577,164.820647331982,77.6890958213869,174.303796978082,162.004254002717,80.8884719234914
2014-04-23,134.442892,164.820647331982,80.1360153950656,174.1332504,162.003635946603,80.8822063775343
2014-04-24,120.576583,164.820647331982,76.2899426505465,173.912703619178,162.00301789049,80.8614931073722
2014-04-25,147.580927,164.820647331982,78.6680413633081,173.740643041096,162.002399834377,80.8456485186687
2014-04-26,126.751179,164.820647331982,74.5741278498988,173.525044890411,162.001781778263,80.817062682789
2014-04-27,130.48331,164.820647331982,74.5071719369219,173.352222169863,162.00116372215,80.8075321408058
2014-04-28,125.956355,164.820647331982,78.3031676296946,173.149486550685,162.000545666036,80.8179539554667
2014-04-29,107.084789,164.820647331982,76.4019430442384,172.884483512329,161.999927609923,80.7995193278475
2014-04-30,146.424734,164.820647331982,79.482397269764,172.739305408219,161.99930955381,80.7930403596407
2014-05-01,170.206412,153.928345783669,79.8757844451907,172.633273882192,161.9752754917,80.793204279607
2014-05-02,149.09094,153.928345783669,79.991518293286,172.449943049315,161.95124142959,80.7854173921615
2014-05-03,136.148043,153.928345783669,72.2504197048966,172.227440120548,161.92720736748,80.7594531822148
2014-05-04,124.037792,153.928345783669,69.7133648310373,172.035991320548,161.90317330537,80.7405861894113
2014-05-05,125.35085,153.928345783669,71.8038090772483,171.923491189041,161.879139243261,80.7463782501681
2014-05-06,118.839516,153.928345783669,75.3057990799085,171.769606158904,161.855105181151,80.7426376055401
2014-05-07,135.225007,153.928345783669,79.5420456447465,171.728627531507,161.831071119041,80.7445579237836
2014-05-08,123.656041,153.928345783669,80.5149428230881,171.607616517808,161.807037056931,80.7433713878224
2014-05-09,115.269862,153.928345783669,77.3179913427856,171.436980945205,161.783002994821,80.725335761378
2014-05-10,111.63387,153.928345783669,74.2183920930141,171.261092654795,161.758968932712,80.6948994909634
