region,time,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
SP Distribution,2018 Q3,2.2259578544061305,0.0041187739463601535,4.618534482758621,0.7438697318007663,2.3336206896551723,59.69511494252873,0,1.4622126436781608,28.916570881226054
SP Distribution,2018 Q4,2.3592164855072464,0.02232789855072464,8.655570652173912,3.0653079710144926,2.220606884057971,33.088428442028984,0,0.47438858695652175,50.11415307971014
SP Distribution,2019 Q1,2.620462962962963,0.1005324074074074,11.06337962962963,3.3536574074074075,1.4693981481481482,38.89571759259259,0,0.7026851851851852,41.79416666666667
SP Distribution,2019 Q2,3.2822115384615387,0.0013965201465201465,6.97882326007326,0.971771978021978,2.194871794871795,47.62197802197802,0,2.2181547619047617,36.73079212454213
SP Distribution,2019 Q3,2.425203804347826,0,3.9360960144927537,0.6162364130434783,1.2228940217391304,54.40480072463768,0,1.7420063405797102,35.65276268115942
SP Distribution,2019 Q4,2.0354619565217393,9.737318840579711e-4,4.450611413043478,0.699116847826087,1.3216259057971014,52.669610507246375,0,0.3947690217391304,38.42783061594203
