region,time,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
Scotland,2018 Q3,1.4525383141762451,0,16.99389367816092,5.375886015325671,1.6020114942528736,39.57646072796935,0,0.9572078544061303,34.04200191570881
Scotland,2018 Q4,1.2436820652173912,9.284420289855073e-4,19.382767210144927,11.824615036231885,1.1824954710144928,18.179053442028984,0,0.262794384057971,47.923663949275365
Scotland,2019 Q1,1.419699074074074,0.03502314814814815,18.634305555555557,10.958541666666667,0.844212962962963,24.239814814814814,0,0.44729166666666664,43.42111111111111
Scotland,2019 Q2,1.9314789377289376,4.5787545787545794e-5,15.327014652014652,7.367307692307692,1.4514880952380953,30.990934065934066,0,1.4640796703296703,41.4676510989011
Scotland,2019 Q3,1.6307518115942028,3.170289855072464e-4,8.729891304347825,7.470448369565218,0.874705615942029,37.42026721014493,0,1.180072463768116,42.693546195652175
Scotland,2019 Q4,1.2432971014492753,2.2644927536231884e-5,14.425815217391305,8.146920289855073,0.8459918478260869,32.21288496376812,0,0.2363677536231884,42.88870018115942
