"Date"	"ScotDemand"	"ScotProp"	"NITransfer"	"NIProp"	"EnglandTransfer"	"EnglandProp"	"Fergus"	"GBTotal"	"FergusUKProp"
2019-12-13	265.839217	0.444057220455898	144.344444	0.241112629333738	188.476162	0.314830150210364	598.659823	3196.295945	0.187297995336286
2019-12-14	237.426325	0.437999525016909	156.322222	0.288380233260098	148.321276	0.273620241722993	542.069823	3039.206303	0.178359008555926
2019-12-15	243.126625	0.398716017548209	184.922222	0.303263585022849	181.725063	0.298020397428942	609.77391	3163.289364	0.192765770004973
2019-12-16	269.296502	0.399292095885977	211.144444	0.313068706623747	193.993897	0.287639197490276	674.434843	3470.84556	0.194314276259529
2019-12-17	277.424254	0.377994490660132	223.522222	0.304552205648577	232.990819	0.317453303691291	733.937295	3752.417301	0.195590531683246
2019-12-18	269.025603	0.36510922001539	151.577778	0.205714414093315	316.23258	0.429176365891295	736.835961	3363.170887	0.219089658467301
2019-12-19	235.986627	0.385974652380198	181.4	0.296693939109388	194.017841	0.317331408510413	611.404468	3168.34355	0.192972907877998
2019-12-20	227.471181	0.349412914084334	189.311111	0.290796164473481	234.227364	0.359790921442185	651.009656	3125.694241	0.208276819741563
2019-12-21	186.153461	0.249629280255957	191.111111	0.25627742203432	368.455084	0.494093297709723	745.719656	3201.16693	0.232952442751869
2019-12-22	189.835039	0.255355779170089	142.366667	0.191503904501179	411.212207	0.553140316328731	743.413913	3295.398391	0.225591514224903
2019-12-23	197.511438	0.267842370074868	160.455556	0.217591430885743	379.449711	0.514566199039388	737.416705	3281.946952	0.224688794726137
2019-12-24	193.30417	0.270892925746998	164.7	0.230807565457747	355.577292	0.498299508795255	713.581462	3012.866481	0.236844701383234
2019-12-25	179.68881	0.286418414286174	126.977778	0.202398657013432	320.698138	0.511182928700394	627.364726	2729.184213	0.229872620181392
2019-12-26	194.62181	0.274994640395543	123.455556	0.174438909118417	389.6521	0.550566450486039	707.729466	2767.708985	0.255709494688799
2019-12-27	194.724023	0.27723124685822	126.155556	0.179609385370864	381.508861	0.543159367770916	702.38844	2908.736328	0.241475459029644
2019-12-28	177.119946	0.257313959771216	87.488889	0.127100944715591	423.732933	0.615585095513193	688.341768	2634.836427	0.261246489894532
2019-12-29	169.278689	0.24099664930487	79.988889	0.113877620062494	453.143387	0.645125730632636	702.410965	2570.791105	0.273227553819469
2019-12-30	195.39547	0.289016815732813	157.333333	0.232717672074436	323.340752	0.478265512192751	676.069555	2946.50595	0.22944788385715
2019-12-31	233.758685	0.345687236287963	166.855556	0.246749488742767	275.600153	0.40756327496927	676.214394	3035.436876	0.222773334325138
2020-01-01	212.778976	0.319175989531481	120.433333	0.180654258966118	333.438639	0.500169751502401	666.650948	1179.854879	0.565027919844708
2020-01-02	204.917552	0.343035023865793	110.144444	0.184383434251765	282.304272	0.472581541882442	597.366268	3030.394134	0.197124942032375
2020-01-03	214.031351	0.365024970898255	149.5	0.254968409507863	222.815798	0.380006619593882	586.347149	3083.872461	0.190133397672959
2020-01-04	201.991294	0.302520906031654	144.5	0.21641660913155	321.202376	0.481062484836797	667.69367	2922.794865	0.228443562015085
