"Date"	"Fergus"	"GBTotal"	"UKProp"
2017-03-01	1150.679563	3281.47765	0.350658967005306
2017-03-02	1145.80974	3224.197242	0.355378301635555
2017-03-03	1139.97803	3202.835777	0.355927718238424
2017-03-04	1027.310399	2903.518162	0.353815730325024
2017-03-05	1064.162452	2930.580161	0.363123475058562
2017-03-06	1036.203669	3282.319607	0.315692495877048
2017-03-07	1053.467223	3292.482161	0.319961406466676
2017-03-08	975.632733	2975.291513	0.327911644535384
2017-03-09	952.225377	2866.251944	0.332219705596125
2017-03-10	924.348019	2920.183049	0.316537697633899
2017-03-11	909.221883	2764.02383	0.328948641155529
2017-03-12	900.626675	2756.65381	0.326710111996254
2017-03-13	964.175002	2852.579602	0.338001085517122
2017-03-14	870.728295	2658.065103	0.327579747394923
2017-03-15	809.423027	2622.092283	0.308693569729712
2017-03-16	836.585765	2716.7889	0.307931825325111
2017-03-17	861.738366	2755.600931	0.312722483254234
2017-03-18	879.719752	2574.272093	0.341735341183299
2017-03-19	905.267179	2591.509102	0.349320470571128
2017-03-20	897.560607	2669.837424	0.336185491645127
2017-03-21	903.446503	2954.701945	0.305765698137109
2017-03-22	867.452233	3205.035201	0.270652950310607
2017-03-23	878.859085	3046.102806	0.288519180399586
2017-03-24	790.947674	2913.594572	0.271467994072032
2017-03-25	756.978245	2427.09157	0.311886973840052
2017-03-26	817.716724	2379.276071	0.343682994153897
2017-03-27	819.142827	2712.567695	0.301980602552299
2017-03-28	828.955393	2679.520914	0.309367017315992
2017-03-29	840.721982	2457.55057	0.342097530876038
2017-03-30	832.6101	2391.50229	0.348153586756549
2017-03-31	858.079937	2526.982316	0.339567052593493
2017-04-01	904.048491	2551.569703	0.354310717021396
2017-04-02	888.303232	2429.530603	0.365627512945553
2017-04-03	900.679566	2545.970037	0.35376675801782
2017-04-04	871.651074	2700.84751	0.322732427792638
2017-04-05	885.509414	2843.813301	0.311380994557068
2017-04-06	916.895813	2831.942793	0.323769186039486
2017-04-07	931.947839	2845.741826	0.327488541119682
2017-04-08	933.066079	2351.756744	0.396752802508387
2017-04-09	932.539971	2215.051875	0.421001413793074
2017-04-10	917.894496	2511.737678	0.36544202208683
2017-04-11	915.952722	2565.53483	0.357022134834942
2017-04-12	922.415088	2634.626027	0.350112341769559
2017-04-13	925.946634	2865.231952	0.323166378677882
2017-04-14	958.948074	2627.366231	0.364984547142868
2017-04-15	964.860058	2532.029771	0.381061893130482
2017-04-16	932.979909	2503.233094	0.372709961064457
2017-04-17	897.043989	2711.001492	0.330890260166629
2017-04-18	892.156105	2893.026659	0.308381570637991
2017-04-19	749.415922	2945.159207	0.254456845734792
2017-04-20	842.772847	2845.450162	0.296182606975493
2017-04-21	920.147832	2724.45942	0.337735928546148
2017-04-22	924.867368	2515.693682	0.367639102732381
2017-04-23	882.988578	2432.140999	0.363049912962715
2017-04-24	932.614239	2737.595566	0.340669107804947
2017-04-25	892.412144	3130.078795	0.285108523601879
2017-04-26	856.077949	3353.810003	0.255255350849999
2017-04-27	864.263378	3250.755943	0.265865353522173
2017-04-28	883.901794	2995.321546	0.295094126098207
2017-04-29	866.323738	2564.561771	0.337805759953364
2017-04-30	872.039418	2502.783227	0.348427865662694
2017-05-01	873.348686	2544.434404	0.343238829276575
2017-05-02	859.159062	2657.438197	0.323303496943
2017-05-03	848.23961	2608.414537	0.325193560290298
2017-05-04	835.325562	2441.732418	0.342103645691123
2017-05-05	843.060556	2366.115083	0.356305812027994
2017-05-06	797.514828	2166.405461	0.368128146996025
2017-05-07	818.907174	2132.91876	0.383937348837421
2017-05-08	825.973133	2449.54394	0.33719465877391
2017-05-09	835.331414	2700.192141	0.30935999009709
2017-05-10	805.94402	2436.997694	0.330711851711748
2017-05-11	803.213171	2222.646925	0.361376861959306
2017-05-12	833.380577	2191.909227	0.380207613862104
2017-05-13	840.009521	1973.058667	0.425739758806675
2017-05-14	765.831483	1865.108746	0.41060956077893
2017-05-15	826.478305	2068.438311	0.399566330117157
2017-05-16	838.978035	2050.701608	0.40911755846246
2017-05-17	825.091732	2082.361579	0.396228849168562
2017-05-18	786.118308	2122.908075	0.370302566209797
2017-05-19	797.973376	2168.240146	0.368028134462925
2017-05-20	813.343632	2042.007803	0.39830583938273
2017-05-21	864.543137	1989.463542	0.43456093502014
2017-05-22	778.815805	2118.98306	0.36754225161196
2017-05-23	756.647192	2143.274048	0.353033338273314
2017-05-24	799.091804	2147.786284	0.372053686138541
2017-05-25	824.012256	2034.588436	0.405001936224511
2017-05-26	824.03216	1948.967008	0.422804571148492
2017-05-27	814.547488	1954.581194	0.416737606245484
2017-05-28	832.282182	2003.72582	0.415367299104825
2017-05-29	881.382331	2093.560539	0.420996820765927
2017-05-30	891.376553	2040.18487	0.436909696815858
2017-05-31	867.523703	2193.27556	0.395537942801861
2017-06-01	834.601682	1920.959231	0.43447131439928
2017-06-02	865.752638	2106.323122	0.411025558689186
2017-06-03	855.23819	1941.891406	0.440415044506356
2017-06-04	869.906583	1944.978789	0.447257619424867
2017-06-05	884.877688	2031.835393	0.435506582397642
2017-06-06	914.809583	2041.231712	0.448165476570844
2017-06-07	845.049749	2041.291905	0.413977906310269
2017-06-08	833.097561	2120.834751	0.392815876204963
2017-06-09	828.298319	2008.179852	0.412462219544268
2017-06-10	822.139055	1860.206657	0.441961140127239
2017-06-11	816.333179	1828.900043	0.446351992895655
2017-06-12	837.013175	1934.801452	0.432609337839178
2017-06-13	839.142261	2110.500425	0.397603455114206
2017-06-14	842.346424	1812.374957	0.46477491908977
2017-06-15	835.727879	1673.443527	0.499406084230532
2017-06-16	804.142342	1676.775883	0.479576519529414
2017-06-17	715.268646	1586.355082	0.450888110812003
2017-06-18	628.546471	1545.437835	0.406710937680648
2017-06-19	694.077997	1691.450059	0.410344954204764
2017-06-20	693.036236	1847.105589	0.375201201342908
2017-06-21	645.151431	1699.34414	0.379647309696787
2017-06-22	509.527531	1632.615203	0.312092849597212
2017-06-23	492.485458	1745.876934	0.28208486429319
2017-06-24	512.331794	1445.746461	0.354371812638316
2017-06-25	536.470697	1469.745551	0.365009233492825
2017-06-26	555.306348	1679.654718	0.330607440951444
2017-06-27	559.550087	1648.413753	0.339447596807329
2017-06-28	613.342273	1709.666554	0.35874964715488
2017-06-29	688.019387	2105.479799	0.326775582138938
2017-06-30	693.678328	1996.034263	0.347528266853203
2017-07-01	692.054584	2015.623414	0.343345180053559
2017-07-02	648.668057	1960.605875	0.330850817735104
2017-07-03	684.482765	2143.963283	0.31926048847358
2017-07-04	609.386558	2197.919025	0.277256145958334
2017-07-05	622.840826	2240.322994	0.278013852318654
2017-07-06	715.259466	2181.473622	0.32787903497281
2017-07-07	744.304094	2251.536744	0.330576037003818
2017-07-08	717.98475	2234.257187	0.321352776295221
2017-07-09	828.046042	2247.568749	0.368418559996627
2017-07-10	868.804249	2333.346808	0.37234252791795
2017-07-11	879.323963	2232.179259	0.393930711189356
2017-07-12	856.605754	2166.52623	0.395382129299215
2017-07-13	859.381393	2150.707034	0.399580872436018
2017-07-14	874.15442	2122.503183	0.411850699212827
2017-07-15	797.035508	2094.299332	0.38057382525107
2017-07-16	809.84901	2156.788625	0.375488353662844
2017-07-17	859.568339	2160.796474	0.397801620533374
2017-07-18	836.708504	1981.58632	0.422241764365834
2017-07-19	797.449602	2099.598699	0.379810485870376
2017-07-20	791.26996	2070.074883	0.382242191573898
2017-07-21	774.581949	1935.236351	0.400251859985861
2017-07-22	776.663869	2048.705195	0.379099868002238
2017-07-23	764.921373	2008.881802	0.380769725843731
2017-07-24	777.302368	2077.398179	0.374171102996813
2017-07-25	773.607609	2121.163066	0.364709164231695
2017-07-26	788.883717	1963.391384	0.401796464743985
2017-07-27	780.710459	1747.679395	0.4467126300359
2017-07-28	779.610371	1914.82031	0.407145446979304
2017-07-29	804.896035	1949.290701	0.412917393279044
2017-07-30	792.650463	1864.138053	0.425210172457115
2017-07-31	653.981635	1845.873943	0.354293768260859
2017-08-01	662.421086	1874.733056	0.353341551150416
2017-08-02	676.631469	1814.880032	0.372824350408634
2017-08-03	660.715806	1728.480094	0.382252481988954
2017-08-04	523.75097	1714.391746	0.305502503276751
2017-08-05	521.802266	1731.741641	0.301316462944602
2017-08-06	494.201631	1636.314631	0.302021152678919
2017-08-07	627.762589	1905.28034	0.329485680306763
2017-08-08	636.22383	1926.297535	0.330283260212966
2017-08-09	618.707891	1938.764466	0.319124835352744
2017-08-10	661.802684	1883.095547	0.35144402792218
2017-08-11	663.218703	1848.829155	0.358723628522615
2017-08-12	734.464727	1894.254534	0.387732859453195
2017-08-13	774.951875	1971.795203	0.393018440160999
2017-08-14	782.188456	1982.678799	0.394510929553749
2017-08-15	795.647764	1978.079461	0.402232458142894
2017-08-16	801.585233	1956.726515	0.409656243146478
2017-08-17	739.213435	1841.613089	0.401394537981588
2017-08-18	760.137662	1828.382879	0.415743152449416
2017-08-19	757.452158	1763.447679	0.429529136032847
2017-08-20	740.064123	1826.196329	0.405248938051063
2017-08-21	696.812533	2082.016101	0.334681625500071
2017-08-22	716.467771	1953.738386	0.366716330156601
2017-08-23	685.795647	1978.852491	0.346562288052829
2017-08-24	659.238766	2096.881995	0.31439001697375
2017-08-25	734.065094	2148.225796	0.3417076060472
2017-08-26	809.440325	2182.752095	0.370834748872386
2017-08-27	704.351195	2116.747102	0.332751699215507
2017-08-28	731.965048	2163.49858	0.338324718475202
2017-08-29	865.141782	2148.62682	0.402648693550237
2017-08-30	867.627642	2115.650186	0.410099764007016
2017-08-31	762.761141	2107.334613	0.361955399154259
2017-09-01	769.126792	2051.931815	0.374830579835812
2017-09-02	716.606136	1780.855555	0.40239430648265
2017-09-03	618.085101	1666.390597	0.370912499214012
2017-09-04	599.677586	1724.890737	0.347661201452669
2017-09-05	637.202386	1994.101262	0.319543645121067
2017-09-06	590.410536	1786.592117	0.330467447148151
2017-09-07	691.518892	1812.753376	0.38147433685982
2017-09-08	711.744654	1738.44275	0.409415066443804
2017-09-09	741.864654	1514.118845	0.489964613048588
2017-09-10	754.47773	1759.202301	0.428874910845174
2017-09-11	669.581804	2071.030309	0.323308548933457
2017-09-12	623.363253	2056.109624	0.303176078611653
2017-09-13	637.146862	2188.839155	0.291088936592054
2017-09-14	734.982389	2148.675734	0.342062963419682
2017-09-15	707.749898	2369.66143	0.298671316095988
2017-09-16	727.660938	2129.589493	0.341690706303649
2017-09-17	810.956318	2180.017544	0.37199531730007
2017-09-18	811.785421	2422.015365	0.335169393526948
