"Date"	"ScotDemand"	"ScotProp"	"NITransfer"	"NIProp"	"EnglandTransfer"	"EnglandProp"	"Fergus"	"GBTotal"	"FergusUKProp"
2016-09-30	157.711702783562	0.202365731234065	125.386225841096	0.161177276617555	513.552185279452	0.63645699214838	796.65011390411	2443.88667164931	0.337031648180071
2016-10-31	158.640293049315	0.200140087590013	116.860770887671	0.147469433581875	537.476551224658	0.652390478828112	812.977615161644	2430.35491411507	0.345578775756288
2016-11-30	161.959721649315	0.199783486352869	113.100402665753	0.140450352566608	555.52901490411	0.659766161080523	830.589139219178	2410.88284872055	0.355391918990852
2016-12-31	161.604171849315	0.195428817666914	108.131837282192	0.132035302141375	578.682864476712	0.672535880191711	848.418873608219	2423.31032965479	0.360446231603114
2017-01-31	160.523367350685	0.18522159085863	105.397003178082	0.124235879646802	616.102643934247	0.690542529494568	882.023014463014	2442.40636944658	0.369202824243012
2017-02-28	158.216343769863	0.173957922830395	100.621727375342	0.114194537249953	651.024689246575	0.711847539919652	909.862760391781	2435.91488894795	0.379185321449479
2017-03-31	156.815282561644	0.169874949436579	97.0277358136986	0.108618243438285	664.876704783562	0.721506807125135	918.719723158904	2433.65102914521	0.382487383595375
2017-04-30	154.432812035616	0.165547592173525	94.6801089863014	0.104872202649886	675.175333975342	0.729580205176589	924.28825499726	2440.34079712877	0.383999268098357
2017-05-31	153.593767575342	0.164687780348562	91.5505380276658	0.101197620354118	678.0990887148	0.73411459929732	923.243394317808	2433.64723986575	0.384795030827338
2017-06-30	153.027406739726	0.164059830606356	90.3927986578028	0.0997199495307609	680.071636753156	0.736220219862883	923.491842150685	2430.50572182192	0.385382595298843
2017-07-31	152.857441315068	0.16511013711374	92.4322851701315	0.1032824517783	668.735304942197	0.731607411107961	914.025031427397	2435.13166181644	0.379885360082163
2017-08-31	154.016519893151	0.165970009776634	92.9215054139671	0.103495769278119	668.363130588773	0.730534220945247	915.30115589589	2451.15700412329	0.377677359018387
2017-09-30	155.708948369863	0.169996731370076	97.1116970413644	0.110744609123994	648.166762728499	0.71925865950593	900.987408139726	2446.47650449041	0.371833139295087
2017-10-31	155.782485383562	0.170954634926578	99.5239569838301	0.114185188369519	640.782312865485	0.714860176703903	896.088755232877	2451.12049121918	0.369086522317202
2017-11-30	155.841179254795	0.170770567315526	99.0381661125973	0.113464040477833	641.807443838088	0.715765392206641	896.686789205479	2482.87028266027	0.364230487686311
2017-12-31	159.44038160274	0.173991249700046	99.0172300386247	0.113199589564726	637.543297095622	0.712809160735227	896.000908736986	2484.84578627397	0.364030007439836
2018-01-31	162.609788180822	0.179112555339904	98.3338206084877	0.113513218137498	625.025086781923	0.707374226522598	885.968695571233	2450.4954241589	0.364699610526583
2018-02-28	166.421089956164	0.183609177219785	100.376530915337	0.115879697263736	615.125839354526	0.700511125516478	881.923460226027	2459.22223972329	0.362587066828852
2018-03-31	170.219907224658	0.188018620414635	102.67256118109	0.11845838253377	609.436051288773	0.693522997051595	882.328519694521	2473.55332866301	0.361400499303723
2018-04-30	172.235865887671	0.192489605091763	103.338360260542	0.120363134643849	597.997285486033	0.687147260264388	873.571511634247	2460.05679784931	0.359782208162325
2018-05-31	173.906206687671	0.198533208590229	105.889920383562	0.126283520711941	579.406299272603	0.67518327069783	859.202426343836	2444.50239390137	0.355371799644016
2018-06-30	176.076038717808	0.204416154951833	107.585833624658	0.130682122947255	564.161464913699	0.664901722100912	847.823337256164	2429.77122476164	0.352132570725244
2018-07-31	178.141629356164	0.207057875181614	108.376868134247	0.131640228055436	560.650865475342	0.66130189676295	847.169362965753	2424.2212052	0.352796753914668
2018-08-31	178.744394939726	0.207889335915107	108.446175808219	0.131832759324268	560.108314163014	0.660277904760625	847.298884910959	2414.91671664384	0.354790718206668
2018-09-30	180.172258221918	0.211479109336939	103.571606917808	0.126843267115889	557.362856519178	0.661677623547173	841.106721658904	2388.05659047123	0.35690873591433
2018-10-31	182.517895331507	0.216388212032351	103.252572109589	0.127774173429078	546.659309669863	0.655837614538571	832.429777110959	2379.88137849863	0.354762470825624
2018-11-30	181.841299167123	0.22092471557798	104.449337709589	0.132145813842302	526.222637256164	0.646929470579719	812.513274132877	2368.82759607671	0.349122380277272
2018-12-31	181.125916057534	0.22421817017986	106.410875	0.136389644182102	511.799685058904	0.639392185638037	799.336476116438	2387.35648191233	0.342128701618785
2019-01-31	181.180468608219	0.22710466068091	110.576931312329	0.14195205714446	496.527921805479	0.63094328217463	788.285321726027	2420.76836474795	0.334951898447699
2019-02-28	178.514526926027	0.232307352644846	110.912859879452	0.146442544428168	474.580028427397	0.621250102926985	764.007415232877	2409.82569127397	0.327619342747701
2019-03-31	175.862786849315	0.237545301516663	112.509800517808	0.153656211604765	452.648504035616	0.608798486878573	741.02109140274	2387.83085933699	0.321534054032086
2019-04-30	175.725650046575	0.241666251035869	115.22005470411	0.160475782549304	437.887857161644	0.597857966414827	728.833561912329	2400.06219940274	0.315676975352673
2019-05-31	176.095505665753	0.244180602396263	118.401763975342	0.1672622000249	428.550715342466	0.588557197578836	723.047984983561	2432.60076006027	0.308867768196843
2019-06-30	174.002138076712	0.239893326302182	120.351526632877	0.169801339777994	431.134453038356	0.590305333919824	725.488117747945	2467.99706271781	0.30406017922437
2019-07-31	173.890787273973	0.2433517595021	120.807992931507	0.173743911779501	415.706570126027	0.582904328718399	710.405350331507	2447.81645060822	0.299932137732782
2019-08-31	173.011718087671	0.246224092556976	120.296364315069	0.176835613483975	399.336934852055	0.576940293959049	692.645017254794	2420.0382508274	0.295397120217974
2019-09-30	171.617606405479	0.24575028768073	122.801389917808	0.182719233611014	391.675779742466	0.571530478708256	686.094776065753	2420.31394052603	0.291646191934613
2019-10-31	171.226063616438	0.25036687936037	125.894903923288	0.191033093936537	375.111326263014	0.558600026703094	672.23229380274	2430.56388973151	0.284493564661979
2019-11-30	172.356346942466	0.255404269407262	129.232887172603	0.197938270631462	362.758441153425	0.546657459961277	664.347675268493	2459.42268322466	0.279439596555718
2019-12-31	170.928145356164	0.258086615817809	131.676115230137	0.203928288404189	350.030758369863	0.537985095778002	652.635018956164	2482.4394936137	0.273743884457187
2020-01-31	167.687980054795	0.264285838746134	132.8293738	0.212183085613709	328.311079336986	0.523531075640157	628.828433191781	2467.23548171781	0.268088197823158
2020-02-29	168.714320539726	0.27136224178503	135.689952934247	0.219788023044926	314.8653138	0.508849735170044	619.269587273973	2480.00668020274	0.264017840418517
2020-03-31	170.597626821918	0.276603020229542	137.469313668493	0.224077897703436	306.659553282192	0.499319082067022	614.726493772603	2499.81245503014	0.260946999159619
2020-04-30	168.728419367123	0.276838367691273	136.868177569863	0.225758933004909	302.072427791781	0.497402699303818	607.669024728767	2472.73979415616	0.260352984844749
2020-05-31	167.37478479726	0.277723501216979	137.465326726027	0.23025273324839	295.431942558904	0.492023765534631	600.272054082192	2454.93841997808	0.259043152313896
2020-06-30	168.864734438356	0.281338060057504	137.611629506849	0.231801898441622	289.511023663014	0.486860041500874	595.987387608219	2445.86383411781	0.258210938412123
2020-07-31	169.657231509589	0.282218136379334	140.678030021918	0.236446655210404	287.210031243836	0.481335208410262	597.545292775342	2454.03818910137	0.25762330058481
2020-08-31	172.677064293151	0.29767510181469	145.700472939726	0.256609376152258	269.80093250411	0.445715522033052	588.178469736986	2468.89479568493	0.249027232776255
2020-09-30	174.254507687671	0.304018592506103	147.905136624658	0.264003134045055	257.706915112329	0.431978273448842	579.866559424657	2478.02737393699	0.242991300441479
2020-10-31	172.930373345205	0.303352033092524	147.942094158904	0.265498345931936	255.796219887671	0.43114962097554	576.668687391781	2468.52640697534	0.242324933164326
2020-11-30	169.673346873973	0.302247303808597	147.566500556164	0.268117744648609	251.175663471233	0.429634951542794	568.41551090137	2432.00426664384	0.241907489902206
2020-12-31	170.807034445205	0.300913613435801	150.579743983562	0.270207382251223	253.427225965753	0.428879004312975	574.81400439452	2420.89685999726	0.244677042240729
2021-01-31	174.808047267123	0.297968289125892	154.454477635616	0.269377477199621	263.249223283562	0.432654233674487	592.511748186301	2405.2243736411	0.251320044677545
2021-02-28	174.977893626027	0.297908780071714	155.707845049315	0.271521444722524	262.614037135616	0.430569775205763	593.299775810959	2400.00957408219	0.251868732058627
2021-03-31	173.186196382192	0.299423536535102	157.233286452055	0.277742395558214	256.487255406849	0.422834067906684	586.906738241096	2393.85899433973	0.250007569823688
